Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,7326938495523,7327723755503,785259980,-1
0,1,STEP,7327725278513,7327730829882,5551369,-1
1,1,STEP,7327730906771,7327734922265,4015494,-1
2,1,STEP,7327734993310,7327738930002,3936692,-1
3,1,STEP,7327738999327,7327743363417,4364090,-1
4,1,STEP,7327743456333,7327748496231,5039898,-1
5,1,STEP,7327748608204,7327752118741,3510537,-1
6,1,STEP,7327752187355,7327755746900,3559545,-1
7,1,STEP,7327755815905,7327759311378,3495473,-1
8,1,STEP,7327759383023,7327763521465,4138442,-1
9,1,STEP,7327763645511,7327766813404,3167893,-1
10,1,STEP,7327766883718,7327771161469,4277751,-1
11,1,STEP,7327771255554,7327776185878,4930324,-1
12,1,STEP,7327776258957,7327780074905,3815948,-1
13,1,STEP,7327780144383,7327783641980,3497597,-1
14,1,STEP,7327783739374,7327788296319,4556945,-1
15,1,STEP,7327788369475,7327791532169,3162694,-1
16,1,STEP,7327791599718,7327795589065,3989347,-1
17,1,STEP,7327795657615,7327798770465,3112850,-1
18,1,STEP,7327798839177,7327802686754,3847577,-1
19,1,STEP,7327802766967,7327806229983,3463016,-1
20,1,STEP,7327806296081,7327809365567,3069486,-1
21,1,STEP,7327809433988,7327812786319,3352331,-1
22,1,STEP,7327812853443,7327816436606,3583163,-1
23,1,STEP,7327816505102,7327819705773,3200671,-1
24,1,STEP,7327819781110,7327822853433,3072323,-1
25,1,STEP,7327823030368,7327828520715,5490347,-1
26,1,STEP,7327828645790,7327832321529,3675739,-1
27,1,STEP,7327832393818,7327835971649,3577831,-1
28,1,STEP,7327836043720,7327839513147,3469427,-1
29,1,STEP,7327839592862,7327843719874,4127012,-1
30,1,STEP,7327843911044,7327848406550,4495506,-1
31,1,STEP,7327848494458,7327851908540,3414082,-1
32,1,STEP,7327851984890,7327854714068,2729178,-1
33,1,STEP,7327854785346,7327859694266,4908920,-1
34,1,STEP,7327859824810,7327864609573,4784763,-1
35,1,STEP,7327864738332,7327869725056,4986724,-1
36,1,STEP,7327869857730,7327874979154,5121424,-1
37,1,STEP,7327875098449,7327878330736,3232287,-1
38,1,STEP,7327878404552,7327881765412,3360860,-1
39,1,STEP,7327881871161,7327886217354,4346193,-1
40,1,STEP,7327886343186,7327890255785,3912599,-1
41,1,STEP,7327890340151,7327893343374,3003223,-1
42,1,STEP,7327893423408,7327897197739,3774331,-1
43,1,STEP,7327897284016,7327900524970,3240954,-1
44,1,STEP,7327900604551,7327904303376,3698825,-1
45,1,STEP,7327904394587,7327908272908,3878321,-1
46,1,STEP,7327908350404,7327912932864,4582460,-1
47,1,STEP,7327913025695,7327916559021,3533326,-1
48,1,STEP,7327916652314,7327920473833,3821519,-1
49,1,STEP,7327920562380,7327924605648,4043268,-1
50,1,STEP,7327924742170,7327928714724,3972554,-1
51,1,STEP,7327928856001,7327934504917,5648916,-1
52,1,STEP,7327934630213,7327938504163,3873950,-1
53,1,STEP,7327938588489,7327942833319,4244830,-1
54,1,STEP,7327942966039,7327947024866,4058827,-1
55,1,STEP,7327947126971,7327950906806,3779835,-1
56,1,STEP,7327950990310,7327955184096,4193786,-1
57,1,STEP,7327955283111,7327958817835,3534724,-1
58,1,STEP,7327958917540,7327963264114,4346574,-1
59,1,STEP,7327963390413,7327966430683,3040270,-1
60,1,STEP,7327966521189,7327970150006,3628817,-1
61,1,STEP,7327970263508,7327973282136,3018628,-1
62,1,STEP,7327973363230,7327977160676,3797446,-1
63,1,STEP,7327977257312,7327980435535,3178223,-1
64,1,STEP,7327980522442,7327984454294,3931852,-1
65,1,STEP,7327984558489,7327987747371,3188882,-1
66,1,STEP,7327987853189,7327991132225,3279036,-1
67,1,STEP,7327991222876,7327994712975,3490099,-1
68,1,STEP,7327994807474,7327998239312,3431838,-1
69,1,STEP,7327998326440,7328003051310,4724870,-1
70,1,STEP,7328003191262,7328006443956,3252694,-1
71,1,STEP,7328006524004,7328010477964,3953960,-1
72,1,STEP,7328010575609,7328014382065,3806456,-1
73,1,STEP,7328014495040,7328017724598,3229558,-1
74,1,STEP,7328017802388,7328020692969,2890581,-1
75,1,STEP,7328020836843,7328024964134,4127291,-1
76,1,STEP,7328025078105,7328028688281,3610176,-1
77,1,STEP,7328028798470,7328032142545,3344075,-1
78,1,STEP,7328032258920,7328035359015,3100095,-1
79,1,STEP,7328035459232,7328038692614,3233382,-1
80,1,STEP,7328038788954,7328042815905,4026951,-1
81,1,STEP,7328042942046,7328046827329,3885283,-1
82,1,STEP,7328046921261,7328050568947,3647686,-1
83,1,STEP,7328050671090,7328054346968,3675878,-1
84,1,STEP,7328054442271,7328058469656,4027385,-1
85,1,STEP,7328058575585,7328061656320,3080735,-1
86,1,STEP,7328061749601,7328065631051,3881450,-1
87,1,STEP,7328065737140,7328069556901,3819761,-1
88,1,STEP,7328069635180,7328073178921,3543741,-1
89,1,STEP,7328073295216,7328078348801,5053585,-1
90,1,STEP,7328078482971,7328082685192,4202221,-1
91,1,STEP,7328082828526,7328086672545,3844019,-1
92,1,STEP,7328086765909,7328090500469,3734560,-1
93,1,STEP,7328090584097,7328094736809,4152712,-1
94,1,STEP,7328094822970,7328098863177,4040207,-1
95,1,STEP,7328098930870,7328102522809,3591939,-1
96,1,STEP,7328102633790,7328105604647,2970857,-1
97,1,STEP,7328105681928,7328109381608,3699680,-1
98,1,STEP,7328109462394,7328112887963,3425569,-1
99,1,STEP,7328112997562,7328116786480,3788918,-1
100,1,STEP,7328116861321,7328120335403,3474082,-1
101,1,STEP,7328120404317,7328124051145,3646828,-1
102,1,STEP,7328124157297,7328127796376,3639079,-1
103,1,STEP,7328127877736,7328131719660,3841924,-1
104,1,STEP,7328131794155,7328134951285,3157130,-1
105,1,STEP,7328135048384,7328138196891,3148507,-1
106,1,STEP,7328138289292,7328142167744,3878452,-1
107,1,STEP,7328142286844,7328147091965,4805121,-1
108,1,STEP,7328147181712,7328150601465,3419753,-1
109,1,STEP,7328150676301,7328153706309,3030008,-1
110,1,STEP,7328153778181,7328157906524,4128343,-1
111,1,STEP,7328157990335,7328161731482,3741147,-1
112,1,STEP,7328161873422,7328166095395,4221973,-1
113,1,STEP,7328166177410,7328168793224,2615814,-1
114,1,STEP,7328168861006,7328172340136,3479130,-1
115,1,STEP,7328172415399,7328175791454,3376055,-1
116,1,STEP,7328175865962,7328179167297,3301335,-1
117,1,STEP,7328179245396,7328184166120,4920724,-1
118,1,STEP,7328184277639,7328189444642,5167003,-1
119,1,STEP,7328189558882,7328193656453,4097571,-1
120,1,STEP,7328193772771,7328198144698,4371927,-1
121,1,STEP,7328198261880,7328202257831,3995951,-1
122,1,STEP,7328202402277,7328206838538,4436261,-1
123,1,STEP,7328206962808,7328211185262,4222454,-1
124,1,STEP,7328211310548,7328215783780,4473232,-1
125,1,STEP,7328215903364,7328219392832,3489468,-1
126,1,STEP,7328219519780,7328223451115,3931335,-1
127,1,STEP,7328223584451,7328228289773,4705322,-1
128,1,STEP,7328228460787,7328232102375,3641588,-1
129,1,STEP,7328232218820,7328236114398,3895578,-1
130,1,STEP,7328236246308,7328240251101,4004793,-1
131,1,STEP,7328240369449,7328244505469,4136020,-1
132,1,STEP,7328244633707,7328248395960,3762253,-1
133,1,STEP,7328248514707,7328252883793,4369086,-1
134,1,STEP,7328253020572,7328257231034,4210462,-1
135,1,STEP,7328257355180,7328261743657,4388477,-1
136,1,STEP,7328261905476,7328266715162,4809686,-1
137,1,STEP,7328266848986,7328270941657,4092671,-1
138,1,STEP,7328271067267,7328275470954,4403687,-1
139,1,STEP,7328275599705,7328279937786,4338081,-1
140,1,STEP,7328280075153,7328285388936,5313783,-1
141,1,STEP,7328285514956,7328289924593,4409637,-1
142,1,STEP,7328290045696,7328293549956,3504260,-1
143,1,STEP,7328293654997,7328297724958,4069961,-1
144,1,STEP,7328297845747,7328301552045,3706298,-1
145,1,STEP,7328301676687,7328306431898,4755211,-1
146,1,STEP,7328306547122,7328310555347,4008225,-1
147,1,STEP,7328310672721,7328315122761,4450040,-1
148,1,STEP,7328315239278,7328319019744,3780466,-1
149,1,STEP,7328319145130,7328323306971,4161841,-1
150,1,STEP,7328323434639,7328327529300,4094661,-1
151,1,STEP,7328327653510,7328331980449,4326939,-1
152,1,STEP,7328332106581,7328336023866,3917285,-1
153,1,STEP,7328336146249,7328340265283,4119034,-1
154,1,STEP,7328340390632,7328344880341,4489709,-1
155,1,STEP,7328344999351,7328349359560,4360209,-1
156,1,STEP,7328349479071,7328354068963,4589892,-1
157,1,STEP,7328354189763,7328358817930,4628167,-1
158,1,STEP,7328358889375,7328362218491,3329116,-1
159,1,STEP,7328362330528,7328365210307,2879779,-1
160,1,STEP,7328365282494,7328368361616,3079122,-1
161,1,STEP,7328368434550,7328371674171,3239621,-1
162,1,STEP,7328371747878,7328374810012,3062134,-1
163,1,STEP,7328374882504,7328377875045,2992541,-1
164,1,STEP,7328377950233,7328380871668,2921435,-1
165,1,STEP,7328380945083,7328384161410,3216327,-1
166,1,STEP,7328384242445,7328387541768,3299323,-1
167,1,STEP,7328387614854,7328391008189,3393335,-1
168,1,STEP,7328391082305,7328394168559,3086254,-1
169,1,STEP,7328394241572,7328397051210,2809638,-1
170,1,STEP,7328397123416,7328400028930,2905514,-1
171,1,STEP,7328400101951,7328402841213,2739262,-1
172,1,STEP,7328402922070,7328406754783,3832713,-1
173,1,STEP,7328406829362,7328409462397,2633035,-1
174,1,STEP,7328409534209,7328412580792,3046583,-1
175,1,STEP,7328412653612,7328415738532,3084920,-1
176,1,STEP,7328415810928,7328418774351,2963423,-1
177,1,STEP,7328418847378,7328421904379,3057001,-1
178,1,STEP,7328421985743,7328425283065,3297322,-1
179,1,STEP,7328425372276,7328428694916,3322640,-1
180,1,STEP,7328428768551,7328431928735,3160184,-1
181,1,STEP,7328432002402,7328434852881,2850479,-1
182,1,STEP,7328434926173,7328438145380,3219207,-1
183,1,STEP,7328438218755,7328441381853,3163098,-1
184,1,STEP,7328441455114,7328445157196,3702082,-1
185,1,STEP,7328445239099,7328448032178,2793079,-1
186,1,STEP,7328448104771,7328451135898,3031127,-1
187,1,STEP,7328451208966,7328454444207,3235241,-1
188,1,STEP,7328454517996,7328457378705,2860709,-1
189,1,STEP,7328457453665,7328460454829,3001164,-1
190,1,STEP,7328460527771,7328463902556,3374785,-1
191,1,STEP,7328463992078,7328467020886,3028808,-1
192,1,STEP,7328467091024,7328469895071,2804047,-1
193,1,STEP,7328469963309,7328473237404,3274095,-1
194,1,STEP,7328473306295,7328476219643,2913348,-1
195,1,STEP,7328476287307,7328479216369,2929062,-1
196,1,STEP,7328479284721,7328481673081,2388360,-1
197,1,STEP,7328481763361,7328485294637,3531276,-1
198,1,STEP,7328485362353,7328488198280,2835927,-1
199,1,STEP,7328488266542,7328491823692,3557150,-1
200,1,STEP,7328491893310,7328494884163,2990853,-1
201,1,STEP,7328494953409,7328498271803,3318394,-1
202,1,STEP,7328498340474,7328501676801,3336327,-1
203,1,STEP,7328501765423,7328504828144,3062721,-1
204,1,STEP,7328504896956,7328507899579,3002623,-1
205,1,STEP,7328507967992,7328510915069,2947077,-1
206,1,STEP,7328510983163,7328514335116,3351953,-1
207,1,STEP,7328514404288,7328517639460,3235172,-1
208,1,STEP,7328517720108,7328520917997,3197889,-1
209,1,STEP,7328520990944,7328525152655,4161711,-1
210,1,STEP,7328525259102,7328528405136,3146034,-1
211,1,STEP,7328528474407,7328531542523,3068116,-1
212,1,STEP,7328531611275,7328534251957,2640682,-1
213,1,STEP,7328534319884,7328537272884,2953000,-1
214,1,STEP,7328537341225,7328540090980,2749755,-1
215,1,STEP,7328540158668,7328544008141,3849473,-1
