Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,10661337313873,10661909569278,572255405,-1
0,1,STEP,10661909724678,10661914487978,4763300,-1
1,1,STEP,10661914569378,10661918886178,4316800,-1
2,1,STEP,10661918973378,10661923226078,4252700,-1
3,1,STEP,10661923344478,10661927178578,3834100,-1
4,1,STEP,10661927263278,10661930834978,3571700,-1
5,1,STEP,10661930912978,10661934820578,3907600,-1
6,1,STEP,10661934910278,10661938532278,3622000,-1
7,1,STEP,10661938613778,10661942021678,3407900,-1
8,1,STEP,10661942099478,10661945668178,3568700,-1
9,1,STEP,10661945759578,10661948459578,2700000,-1
10,1,STEP,10661948537478,10661951822378,3284900,-1
11,1,STEP,10661951901878,10661956202778,4300900,-1
12,1,STEP,10661956296478,10661960576678,4280200,-1
13,1,STEP,10661960660078,10661963949878,3289800,-1
14,1,STEP,10661964035678,10661967615678,3580000,-1
15,1,STEP,10661967690478,10661970801578,3111100,-1
16,1,STEP,10661970885778,10661975211178,4325400,-1
17,1,STEP,10661975294278,10661978178878,2884600,-1
18,1,STEP,10661978256178,10661982122578,3866400,-1
19,1,STEP,10661982236278,10661985487078,3250800,-1
20,1,STEP,10661985562078,10661988709278,3147200,-1
21,1,STEP,10661988792578,10661992144678,3352100,-1
22,1,STEP,10661992231178,10661996060478,3829300,-1
23,1,STEP,10661996206078,10661999056178,2850100,-1
24,1,STEP,10661999142078,10662001878978,2736900,-1
25,1,STEP,10662001952278,10662005880679,3928401,-1
26,1,STEP,10662005969879,10662009372579,3402700,-1
27,1,STEP,10662009452479,10662012804179,3351700,-1
28,1,STEP,10662012911779,10662015861479,2949700,-1
29,1,STEP,10662015942279,10662019452379,3510100,-1
30,1,STEP,10662019605879,10662023727879,4122000,-1
31,1,STEP,10662023826679,10662027214979,3388300,-1
32,1,STEP,10662027311779,10662029986379,2674600,-1
33,1,STEP,10662030079179,10662033834079,3754900,-1
34,1,STEP,10662033965979,10662038332779,4366800,-1
35,1,STEP,10662038463179,10662042080779,3617600,-1
36,1,STEP,10662042196379,10662046119079,3922700,-1
37,1,STEP,10662046322779,10662049525579,3202800,-1
38,1,STEP,10662049638779,10662052588379,2949600,-1
39,1,STEP,10662052684479,10662056304079,3619600,-1
40,1,STEP,10662056397079,10662060091779,3694700,-1
41,1,STEP,10662060177879,10662063769179,3591300,-1
42,1,STEP,10662063885679,10662067990479,4104800,-1
43,1,STEP,10662068104679,10662072964479,4859800,-1
44,1,STEP,10662073172479,10662077366079,4193600,-1
45,1,STEP,10662077460979,10662081706679,4245700,-1
46,1,STEP,10662081811579,10662086357279,4545700,-1
47,1,STEP,10662086446379,10662089926679,3480300,-1
48,1,STEP,10662090011679,10662093756179,3744500,-1
49,1,STEP,10662093847479,10662097254279,3406800,-1
50,1,STEP,10662097332979,10662100456979,3124000,-1
51,1,STEP,10662100532579,10662104464179,3931600,-1
52,1,STEP,10662104549479,10662108030179,3480700,-1
53,1,STEP,10662108117779,10662111675279,3557500,-1
