Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,2445410521814,2445527174404,116652590,-1
0,1,STEP,2445527275894,2445528287102,1011208,-1
1,1,STEP,2445528309997,2445529143928,833931,-1
2,1,STEP,2445529163519,2445529774849,611330,-1
3,1,STEP,2445529794259,2445530332890,538631,-1
4,1,STEP,2445530352717,2445530825478,472761,-1
5,1,STEP,2445530844966,2445531294054,449088,-1
6,1,STEP,2445531312927,2445531790034,477107,-1
7,1,STEP,2445531809005,2445532262526,453521,-1
8,1,STEP,2445532308516,2445532756306,447790,-1
9,1,STEP,2445532775442,2445533138495,363053,-1
10,1,STEP,2445533156629,2445533599127,442498,-1
11,1,STEP,2445533618901,2445534129662,510761,-1
12,1,STEP,2445534148940,2445534618356,469416,-1
13,1,STEP,2445534637208,2445535039035,401827,-1
14,1,STEP,2445535057840,2445535560474,502634,-1
15,1,STEP,2445535585307,2445535991435,406128,-1
16,1,STEP,2445536010180,2445536522504,512324,-1
17,1,STEP,2445536541518,2445536935403,393885,-1
18,1,STEP,2445536954788,2445537409727,454939,-1
19,1,STEP,2445537429071,2445537878679,449608,-1
20,1,STEP,2445537897575,2445538290452,392877,-1
21,1,STEP,2445538309480,2445538748222,438742,-1
22,1,STEP,2445538767743,2445539230947,463204,-1
23,1,STEP,2445539250373,2445539639764,389391,-1
24,1,STEP,2445539659160,2445540039777,380617,-1
25,1,STEP,2445540058823,2445540546203,487380,-1
26,1,STEP,2445540565440,2445541000329,434889,-1
27,1,STEP,2445541019575,2445541469264,449689,-1
28,1,STEP,2445541489851,2445541878025,388174,-1
29,1,STEP,2445541896889,2445542358804,461915,-1
30,1,STEP,2445542378745,2445542996974,618229,-1
31,1,STEP,2445543028437,2445543502034,473597,-1
32,1,STEP,2445543529862,2445543888327,358465,-1
33,1,STEP,2445543907428,2445544357007,449579,-1
34,1,STEP,2445544376320,2445544816860,440540,-1
35,1,STEP,2445544836287,2445545276014,439727,-1
36,1,STEP,2445545295268,2445545735828,440560,-1
37,1,STEP,2445545755484,2445546157733,402249,-1
38,1,STEP,2445546176946,2445546556296,379350,-1
39,1,STEP,2445546575294,2445547006620,431326,-1
40,1,STEP,2445547027411,2445547489783,462372,-1
41,1,STEP,2445547511191,2445547886085,374894,-1
42,1,STEP,2445547905588,2445548356054,450466,-1
43,1,STEP,2445548376882,2445548779427,402545,-1
44,1,STEP,2445548798798,2445549219323,420525,-1
45,1,STEP,2445549239357,2445549713057,473700,-1
46,1,STEP,2445549733381,2445550254713,521332,-1
47,1,STEP,2445550274875,2445550726229,451354,-1
48,1,STEP,2445550746028,2445551232919,486891,-1
49,1,STEP,2445551253302,2445551692063,438761,-1
50,1,STEP,2445551711622,2445552170105,458483,-1
51,1,STEP,2445552190104,2445552708502,518398,-1
52,1,STEP,2445552728600,2445553207323,478723,-1
53,1,STEP,2445553227228,2445553739008,511780,-1
54,1,STEP,2445553759339,2445554174074,414735,-1
