Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,3225397330959,3225455501188,58170229,-1
0,1,STEP,3225455603471,3225456751831,1148360,-1
1,1,STEP,3225456795822,3225458819901,2024079,-1
2,1,STEP,3225458852595,3225459578212,725617,-1
3,1,STEP,3225459598368,3225460165230,566862,-1
4,1,STEP,3225460185307,3225460893321,708014,-1
5,1,STEP,3225460917559,3225461402611,485052,-1
6,1,STEP,3225461426205,3225461916077,489872,-1
7,1,STEP,3225461940146,3225462416956,476810,-1
8,1,STEP,3225462440857,3225462904475,463618,-1
9,1,STEP,3225462928239,3225463308467,380228,-1
10,1,STEP,3225463331951,3225463850163,518212,-1
11,1,STEP,3225463875210,3225464436476,561266,-1
12,1,STEP,3225464460621,3225464951326,490705,-1
13,1,STEP,3225464975375,3225465405942,430567,-1
14,1,STEP,3225465429546,3225465934876,505330,-1
15,1,STEP,3225465958634,3225466388343,429709,-1
16,1,STEP,3225466411934,3225466918276,506342,-1
17,1,STEP,3225466942120,3225467354897,412777,-1
18,1,STEP,3225467378454,3225467853872,475418,-1
19,1,STEP,3225467877652,3225468337512,459860,-1
20,1,STEP,3225468361128,3225468766610,405482,-1
21,1,STEP,3225468790524,3225469240820,450296,-1
22,1,STEP,3225469264454,3225469735506,471052,-1
23,1,STEP,3225469759375,3225470138551,379176,-1
24,1,STEP,3225470162166,3225470550662,388496,-1
25,1,STEP,3225470574523,3225471292576,718053,-1
26,1,STEP,3225471328285,3225471908486,580201,-1
27,1,STEP,3225471943547,3225472524070,580523,-1
28,1,STEP,3225472559320,3225473081484,522164,-1
29,1,STEP,3225473118112,3225473750401,632289,-1
30,1,STEP,3225473798271,3225474363282,565011,-1
31,1,STEP,3225474391212,3225474962242,571030,-1
32,1,STEP,3225475051520,3225475559878,508358,-1
33,1,STEP,3225475588566,3225476068041,479475,-1
34,1,STEP,3225476092057,3225476543843,451786,-1
35,1,STEP,3225476567776,3225477027812,460036,-1
36,1,STEP,3225477051595,3225477508658,457063,-1
37,1,STEP,3225477532898,3225477955357,422459,-1
38,1,STEP,3225477978778,3225478382373,403595,-1
39,1,STEP,3225478406054,3225478863250,457196,-1
40,1,STEP,3225478887222,3225479369900,482678,-1
41,1,STEP,3225479393895,3225479788747,394852,-1
42,1,STEP,3225479812477,3225480289914,477437,-1
43,1,STEP,3225480314146,3225480750596,436450,-1
44,1,STEP,3225480774540,3225481218873,444333,-1
45,1,STEP,3225481243075,3225481722686,479611,-1
46,1,STEP,3225481747141,3225482298319,551178,-1
47,1,STEP,3225482322837,3225482787305,464468,-1
48,1,STEP,3225482811260,3225483386048,574788,-1
49,1,STEP,3225483410198,3225483865950,455752,-1
50,1,STEP,3225483890626,3225484333930,443304,-1
51,1,STEP,3225484358232,3225484858841,500609,-1
52,1,STEP,3225484883760,3225485356498,472738,-1
53,1,STEP,3225485380897,3225485855972,475075,-1
54,1,STEP,3225485880267,3225486286522,406255,-1
55,1,STEP,3225486310520,3225486791577,481057,-1
56,1,STEP,3225486867258,3225487391303,524045,-1
57,1,STEP,3225487426571,3225487925907,499336,-1
58,1,STEP,3225487961521,3225488439327,477806,-1
59,1,STEP,3225488474900,3225488885693,410793,-1
60,1,STEP,3225488920212,3225489387123,466911,-1
61,1,STEP,3225489480464,3225490144456,663992,-1
62,1,STEP,3225490187791,3225490988099,800308,-1
63,1,STEP,3225491019442,3225491565447,546005,-1
64,1,STEP,3225491675391,3225492338448,663057,-1
65,1,STEP,3225492363973,3225492773965,409992,-1
66,1,STEP,3225492798460,3225493221392,422932,-1
67,1,STEP,3225493245896,3225493742374,496478,-1
68,1,STEP,3225493767362,3225494308025,540663,-1
69,1,STEP,3225494332767,3225494856410,523643,-1
70,1,STEP,3225494881496,3225495298851,417355,-1
71,1,STEP,3225495323285,3225495828270,504985,-1
72,1,STEP,3225495853097,3225496293888,440791,-1
73,1,STEP,3225496318663,3225496738006,419343,-1
74,1,STEP,3225496762244,3225497140813,378569,-1
75,1,STEP,3225497168261,3225497615380,447119,-1
76,1,STEP,3225497640021,3225498081927,441906,-1
77,1,STEP,3225498106185,3225498519729,413544,-1
78,1,STEP,3225498544472,3225498950781,406309,-1
79,1,STEP,3225498975082,3225499368941,393859,-1
80,1,STEP,3225499392990,3225499851879,458889,-1
81,1,STEP,3225499876211,3225500305154,428943,-1
82,1,STEP,3225500329522,3225500785721,456199,-1
