Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,7980590108037,7981156309733,566201696,-1
0,1,STEP,7981156456533,7981161617233,5160700,-1
1,1,STEP,7981161723933,7981166231133,4507200,-1
2,1,STEP,7981166347233,7981170542433,4195200,-1
3,1,STEP,7981170629833,7981174483033,3853200,-1
4,1,STEP,7981174566633,7981179087133,4520500,-1
5,1,STEP,7981179188733,7981182778933,3590200,-1
6,1,STEP,7981182861133,7981186671133,3810000,-1
7,1,STEP,7981186763433,7981190302933,3539500,-1
8,1,STEP,7981190385533,7981194017333,3631800,-1
9,1,STEP,7981194111433,7981196967733,2856300,-1
10,1,STEP,7981197051133,7981200448933,3397800,-1
11,1,STEP,7981200529433,7981207721933,7192500,-1
12,1,STEP,7981207808733,7981211582433,3773700,-1
13,1,STEP,7981211770233,7981215482533,3712300,-1
14,1,STEP,7981215558333,7981219030533,3472200,-1
15,1,STEP,7981219105933,7981222491233,3385300,-1
16,1,STEP,7981222579533,7981226640433,4060900,-1
17,1,STEP,7981226741333,7981230188133,3446800,-1
18,1,STEP,7981230279933,7981233769033,3489100,-1
19,1,STEP,7981233845033,7981237943033,4098000,-1
20,1,STEP,7981238042133,7981241093833,3051700,-1
21,1,STEP,7981241174233,7981245462732,4288499,-1
22,1,STEP,7981245562932,7981249333832,3770900,-1
23,1,STEP,7981249416732,7981252476232,3059500,-1
24,1,STEP,7981252636532,7981256051832,3415300,-1
25,1,STEP,7981256143432,7981260556532,4413100,-1
26,1,STEP,7981260791532,7981268477632,7686100,-1
27,1,STEP,7981268581032,7981272753032,4172000,-1
28,1,STEP,7981272844532,7981276354932,3510400,-1
29,1,STEP,7981276432732,7981280453832,4021100,-1
30,1,STEP,7981280547332,7981284164532,3617200,-1
31,1,STEP,7981284248132,7981288484632,4236500,-1
32,1,STEP,7981288719832,7981291343932,2624100,-1
33,1,STEP,7981291425632,7981295467532,4041900,-1
34,1,STEP,7981295579732,7981299443032,3863300,-1
35,1,STEP,7981299538932,7981303199232,3660300,-1
36,1,STEP,7981303322232,7981307310532,3988300,-1
37,1,STEP,7981307405232,7981310632932,3227700,-1
38,1,STEP,7981310813332,7981314508632,3695300,-1
39,1,STEP,7981314602732,7981318228332,3625600,-1
40,1,STEP,7981318314632,7981322960132,4645500,-1
41,1,STEP,7981323063632,7981326266032,3202400,-1
42,1,STEP,7981326364332,7981331827932,5463600,-1
43,1,STEP,7981331955532,7981335475532,3520000,-1
44,1,STEP,7981336002432,7981340790432,4788000,-1
45,1,STEP,7981340906832,7981345083432,4176600,-1
46,1,STEP,7981345174032,7981350072132,4898100,-1
47,1,STEP,7981350159632,7981353680432,3520800,-1
48,1,STEP,7981353799332,7981357648632,3849300,-1
49,1,STEP,7981357814932,7981361847432,4032500,-1
50,1,STEP,7981362081732,7981365652432,3570700,-1
51,1,STEP,7981365767232,7981370151432,4384200,-1
52,1,STEP,7981370394732,7981374428431,4033699,-1
53,1,STEP,7981374511031,7981378725431,4214400,-1
54,1,STEP,7981378819331,7981381889131,3069800,-1
55,1,STEP,7981381968231,7981385655231,3687000,-1
56,1,STEP,7981385777831,7981389856031,4078200,-1
57,1,STEP,7981389943031,7981393387331,3444300,-1
58,1,STEP,7981393474831,7981397423231,3948400,-1
