Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,2399530535264,2399642336709,111801445,-1
0,1,STEP,2399642603589,2399643841208,1237619,-1
1,1,STEP,2399643862999,2399644652849,789850,-1
2,1,STEP,2399644671750,2399645278051,606301,-1
3,1,STEP,2399645296915,2399645827560,530645,-1
4,1,STEP,2399645846743,2399646316162,469419,-1
5,1,STEP,2399646334794,2399646782399,447605,-1
6,1,STEP,2399646801149,2399647272727,471578,-1
7,1,STEP,2399647291614,2399647756338,464724,-1
8,1,STEP,2399647775675,2399648227216,451541,-1
9,1,STEP,2399648246147,2399648605518,359371,-1
10,1,STEP,2399648623815,2399649059620,435805,-1
11,1,STEP,2399649078274,2399649583410,505136,-1
12,1,STEP,2399649602437,2399650086700,484263,-1
13,1,STEP,2399650105195,2399650509699,404504,-1
14,1,STEP,2399650529649,2399650987828,458179,-1
15,1,STEP,2399651006839,2399651412525,405686,-1
16,1,STEP,2399651430873,2399651916104,485231,-1
17,1,STEP,2399651934604,2399652317568,382964,-1
18,1,STEP,2399652341202,2399652828912,487710,-1
19,1,STEP,2399652847853,2399653284669,436816,-1
20,1,STEP,2399653305790,2399653727402,421612,-1
21,1,STEP,2399653746338,2399654176772,430434,-1
22,1,STEP,2399654195239,2399654629083,433844,-1
23,1,STEP,2399654647454,2399655032475,385021,-1
24,1,STEP,2399655051110,2399655445021,393911,-1
25,1,STEP,2399655465786,2399656047079,581293,-1
26,1,STEP,2399656071143,2399656523057,451914,-1
27,1,STEP,2399656541959,2399657001178,459219,-1
28,1,STEP,2399657020451,2399657410280,389829,-1
29,1,STEP,2399657428858,2399657888791,459933,-1
30,1,STEP,2399657907459,2399658347782,440323,-1
31,1,STEP,2399658366932,2399658790548,423616,-1
32,1,STEP,2399658811919,2399659170766,358847,-1
33,1,STEP,2399659189888,2399659660845,470957,-1
34,1,STEP,2399659680308,2399660142566,462258,-1
35,1,STEP,2399660163063,2399660735764,572701,-1
36,1,STEP,2399660759031,2399661237488,478457,-1
37,1,STEP,2399661257496,2399661652624,395128,-1
38,1,STEP,2399661671405,2399662049626,378221,-1
39,1,STEP,2399662068862,2399662510528,441666,-1
40,1,STEP,2399662529631,2399662981813,452182,-1
41,1,STEP,2399663000786,2399663430935,430149,-1
42,1,STEP,2399663450403,2399663918301,467898,-1
43,1,STEP,2399663938188,2399664346678,408490,-1
44,1,STEP,2399664366577,2399664791171,424594,-1
45,1,STEP,2399664810896,2399665269956,459060,-1
46,1,STEP,2399665289739,2399665867381,577642,-1
47,1,STEP,2399665887473,2399666316568,429095,-1
48,1,STEP,2399666336012,2399666775834,439822,-1
49,1,STEP,2399666794844,2399667222303,427459,-1
50,1,STEP,2399667241638,2399667674702,433064,-1
51,1,STEP,2399667697151,2399668211811,514660,-1
52,1,STEP,2399668232095,2399668687581,455486,-1
53,1,STEP,2399668707281,2399669186080,478799,-1
54,1,STEP,2399669205637,2399669591849,386212,-1
55,1,STEP,2399669611307,2399670066418,455111,-1
56,1,STEP,2399670096062,2399670626713,530651,-1
57,1,STEP,2399670646964,2399671096797,449833,-1
58,1,STEP,2399671117347,2399671585852,468505,-1
59,1,STEP,2399671605983,2399671985886,379903,-1
60,1,STEP,2399672006093,2399672512483,506390,-1
61,1,STEP,2399672537675,2399672933187,395512,-1
62,1,STEP,2399672952525,2399673430520,477995,-1
63,1,STEP,2399673451780,2399673885078,433298,-1
64,1,STEP,2399673911221,2399674369835,458614,-1
65,1,STEP,2399674389218,2399674776304,387086,-1
66,1,STEP,2399674795919,2399675200834,404915,-1
67,1,STEP,2399675221160,2399675709022,487862,-1
68,1,STEP,2399675729245,2399676197227,467982,-1
69,1,STEP,2399676216778,2399676746236,529458,-1
70,1,STEP,2399676765955,2399677151336,385381,-1
71,1,STEP,2399677170712,2399677648681,477969,-1
72,1,STEP,2399677668725,2399678102870,434145,-1
73,1,STEP,2399678122407,2399678505868,383461,-1
74,1,STEP,2399678525892,2399678886685,360793,-1
75,1,STEP,2399678906167,2399679347230,441063,-1
76,1,STEP,2399679369929,2399679774127,404198,-1
77,1,STEP,2399679793232,2399680195714,402482,-1
78,1,STEP,2399680216271,2399680602966,386695,-1
79,1,STEP,2399680622732,2399680990026,367294,-1
80,1,STEP,2399681009265,2399681474656,465391,-1
81,1,STEP,2399681494367,2399681936928,442561,-1
82,1,STEP,2399681959628,2399682405742,446114,-1
83,1,STEP,2399682433856,2399682870671,436815,-1
84,1,STEP,2399682890711,2399683342216,451505,-1
85,1,STEP,2399683362024,2399683791819,429795,-1
86,1,STEP,2399683811680,2399684287423,475743,-1
87,1,STEP,2399684307399,2399684761750,454351,-1
88,1,STEP,2399684781900,2399685208048,426148,-1
89,1,STEP,2399685231363,2399685661081,429718,-1
90,1,STEP,2399685680348,2399686114872,434524,-1
91,1,STEP,2399686134609,2399686559652,425043,-1
92,1,STEP,2399686579053,2399687040850,461797,-1
93,1,STEP,2399687060449,2399687558129,497680,-1
94,1,STEP,2399687578411,2399688030419,452008,-1
95,1,STEP,2399688050262,2399688472973,422711,-1
96,1,STEP,2399688493175,2399688880729,387554,-1
97,1,STEP,2399688903237,2399689386897,483660,-1
98,1,STEP,2399689407435,2399689838733,431298,-1
99,1,STEP,2399689859458,2399690353062,493604,-1
100,1,STEP,2399690373368,2399690843493,470125,-1
101,1,STEP,2399690863986,2399691284208,420222,-1
102,1,STEP,2399691304113,2399691844360,540247,-1
103,1,STEP,2399691864325,2399692391380,527055,-1
104,1,STEP,2399692409785,2399692802508,392723,-1
105,1,STEP,2399692820890,2399693183985,363095,-1
106,1,STEP,2399693214705,2399693650650,435945,-1
107,1,STEP,2399693671102,2399694152284,481182,-1
108,1,STEP,2399694173592,2399694604744,431152,-1
109,1,STEP,2399694624522,2399695011436,386914,-1
110,1,STEP,2399695031225,2399695522677,491452,-1
111,1,STEP,2399695543214,2399695983474,440260,-1
112,1,STEP,2399696003207,2399696457566,454359,-1
113,1,STEP,2399696477911,2399696841631,363720,-1
114,1,STEP,2399696860898,2399697297700,436802,-1
115,1,STEP,2399697323032,2399697810148,487116,-1
116,1,STEP,2399697830140,2399698236250,406110,-1
117,1,STEP,2399698256198,2399698753871,497673,-1
118,1,STEP,2399698773775,2399699287068,513293,-1
119,1,STEP,2399699307896,2399699773190,465294,-1
120,1,STEP,2399699792924,2399700222843,429919,-1
121,1,STEP,2399700242633,2399700635099,392466,-1
122,1,STEP,2399700654623,2399701085886,431263,-1
123,1,STEP,2399701105208,2399701507918,402710,-1
124,1,STEP,2399701527632,2399701958445,430813,-1
125,1,STEP,2399701976986,2399702351047,374061,-1
126,1,STEP,2399702369877,2399702736123,366246,-1
127,1,STEP,2399702756366,2399703208701,452335,-1
128,1,STEP,2399703246663,2399703608339,361676,-1
129,1,STEP,2399703627396,2399703999244,371848,-1
130,1,STEP,2399704017871,2399704398933,381062,-1
131,1,STEP,2399704417553,2399704808401,390848,-1
132,1,STEP,2399704832450,2399705210922,378472,-1
133,1,STEP,2399705229537,2399705665444,435907,-1
134,1,STEP,2399705687354,2399706156000,468646,-1
135,1,STEP,2399706177423,2399706602863,425440,-1
136,1,STEP,2399706622296,2399707082367,460071,-1
137,1,STEP,2399707101676,2399707531962,430286,-1
138,1,STEP,2399707550987,2399707966487,415500,-1
139,1,STEP,2399707985351,2399708412339,426988,-1
140,1,STEP,2399708431891,2399708936934,505043,-1
141,1,STEP,2399708957282,2399709419606,462324,-1
142,1,STEP,2399709439838,2399709898931,459093,-1
143,1,STEP,2399709920404,2399710354276,433872,-1
144,1,STEP,2399710373771,2399710765135,391364,-1
145,1,STEP,2399710786048,2399711223018,436970,-1
146,1,STEP,2399711242469,2399711641208,398739,-1
147,1,STEP,2399711662060,2399712090989,428929,-1
148,1,STEP,2399712110229,2399712533016,422787,-1
149,1,STEP,2399712552199,2399712926453,374254,-1
150,1,STEP,2399712952868,2399713334022,381154,-1
151,1,STEP,2399713357718,2399713762077,404359,-1
152,1,STEP,2399713785701,2399714216147,430446,-1
153,1,STEP,2399714235726,2399714632623,396897,-1
154,1,STEP,2399714651257,2399715078370,427113,-1
155,1,STEP,2399715100061,2399715506413,406352,-1
156,1,STEP,2399715525766,2399715957778,432012,-1
157,1,STEP,2399715977476,2399716412102,434626,-1
158,1,STEP,2399716431249,2399716847715,416466,-1
159,1,STEP,2399716867350,2399717237795,370445,-1
160,1,STEP,2399717257251,2399717663058,405807,-1
161,1,STEP,2399717683312,2399718122603,439291,-1
162,1,STEP,2399718143315,2399718538329,395014,-1
163,1,STEP,2399718558726,2399718961352,402626,-1
164,1,STEP,2399718980998,2399719372236,391238,-1
165,1,STEP,2399719391664,2399719792323,400659,-1
166,1,STEP,2399719811945,2399720240225,428280,-1
167,1,STEP,2399720267213,2399720733913,466700,-1
168,1,STEP,2399720753782,2399721159514,405732,-1
169,1,STEP,2399721177788,2399721561632,383844,-1
170,1,STEP,2399721579596,2399722002291,422695,-1
171,1,STEP,2399722022639,2399722401976,379337,-1
172,1,STEP,2399722421219,2399722988027,566808,-1
173,1,STEP,2399723010111,2399723434833,424722,-1
174,1,STEP,2399723454407,2399723918984,464577,-1
175,1,STEP,2399723938261,2399724347941,409680,-1
176,1,STEP,2399724366070,2399724789205,423135,-1
177,1,STEP,2399724807645,2399725220294,412649,-1
178,1,STEP,2399725238740,2399725686368,447628,-1
179,1,STEP,2399725705939,2399726150449,444510,-1
180,1,STEP,2399726169046,2399726594932,425886,-1
181,1,STEP,2399726613664,2399727022693,409029,-1
182,1,STEP,2399727041351,2399727473807,432456,-1
183,1,STEP,2399727492395,2399727961956,469561,-1
184,1,STEP,2399727980727,2399728426639,445912,-1
185,1,STEP,2399728445714,2399728848689,402975,-1
186,1,STEP,2399728867111,2399729265704,398593,-1
187,1,STEP,2399729284086,2399729728824,444738,-1
188,1,STEP,2399729748427,2399730143291,394864,-1
189,1,STEP,2399730162711,2399730571859,409148,-1
190,1,STEP,2399730590899,2399730999698,408799,-1
191,1,STEP,2399731019266,2399731416446,397180,-1
192,1,STEP,2399731435882,2399731816219,380337,-1
193,1,STEP,2399731840979,2399732284518,443539,-1
194,1,STEP,2399732303028,2399732712467,409439,-1
195,1,STEP,2399732730943,2399733130668,399725,-1
196,1,STEP,2399733149301,2399733476055,326754,-1
197,1,STEP,2399733499938,2399733919893,419955,-1
198,1,STEP,2399733939062,2399734326203,387141,-1
199,1,STEP,2399734344225,2399734802294,458069,-1
200,1,STEP,2399734821120,2399735230896,409776,-1
201,1,STEP,2399735249474,2399735695358,445884,-1
202,1,STEP,2399735714260,2399736156571,442311,-1
203,1,STEP,2399736174696,2399736562777,388081,-1
204,1,STEP,2399736581032,2399736991103,410071,-1
205,1,STEP,2399737009480,2399737420195,410715,-1
206,1,STEP,2399737438701,2399737887261,448560,-1
207,1,STEP,2399737906123,2399738339843,433720,-1
208,1,STEP,2399738364973,2399738812429,447456,-1
209,1,STEP,2399738834203,2399739353874,519671,-1
210,1,STEP,2399739374169,2399739838362,464193,-1
211,1,STEP,2399739858506,2399740290032,431526,-1
212,1,STEP,2399740309803,2399740696289,386486,-1
213,1,STEP,2399740715835,2399741139128,423293,-1
214,1,STEP,2399741158907,2399741568766,409859,-1
215,1,STEP,2399741589399,2399742089115,499716,-1
216,1,STEP,2399742109718,2399742579107,469389,-1
217,1,STEP,2399742601196,2399743120509,519313,-1
218,1,STEP,2399743143097,2399743664300,521203,-1
219,1,STEP,2399743684809,2399744150190,465381,-1
220,1,STEP,2399744178037,2399744553420,375383,-1
221,1,STEP,2399744573093,2399744936789,363696,-1
222,1,STEP,2399744956225,2399745358070,401845,-1
223,1,STEP,2399745378120,2399745869151,491031,-1
224,1,STEP,2399745889225,2399746349956,460731,-1
225,1,STEP,2399746376179,2399746792805,416626,-1
226,1,STEP,2399746812911,2399747208303,395392,-1
227,1,STEP,2399747233183,2399747624350,391167,-1
228,1,STEP,2399747658987,2399748073253,414266,-1
229,1,STEP,2399748096378,2399748494238,397860,-1
230,1,STEP,2399748513988,2399749038632,524644,-1
231,1,STEP,2399749058911,2399749439372,380461,-1
232,1,STEP,2399749464105,2399749910610,446505,-1
233,1,STEP,2399749941154,2399750381179,440025,-1
234,1,STEP,2399750405871,2399750843617,437746,-1
235,1,STEP,2399750864281,2399751258890,394609,-1
236,1,STEP,2399751278205,2399751677984,399779,-1
237,1,STEP,2399751699303,2399752105990,406687,-1
238,1,STEP,2399752124246,2399752520993,396747,-1
239,1,STEP,2399752539168,2399752992711,453543,-1
240,1,STEP,2399753012000,2399753421052,409052,-1
241,1,STEP,2399753440051,2399753922603,482552,-1
242,1,STEP,2399753942072,2399754319070,376998,-1
243,1,STEP,2399754337251,2399754730667,393416,-1
244,1,STEP,2399754750393,2399755203326,452933,-1
245,1,STEP,2399755223778,2399755668382,444604,-1
246,1,STEP,2399755691360,2399756147916,456556,-1
247,1,STEP,2399756168276,2399756599114,430838,-1
248,1,STEP,2399756622330,2399757080301,457971,-1
249,1,STEP,2399757101707,2399757481504,379797,-1
250,1,STEP,2399757502099,2399757935362,433263,-1
251,1,STEP,2399757963964,2399758442494,478530,-1
252,1,STEP,2399758462428,2399758898663,436235,-1
253,1,STEP,2399758918155,2399759380518,462363,-1
254,1,STEP,2399759400754,2399759944811,544057,-1
255,1,STEP,2399759970044,2399760524950,554906,-1
256,1,STEP,2399760573949,2399761013008,439059,-1
257,1,STEP,2399761031853,2399761539339,507486,-1
258,1,STEP,2399761559891,2399761984567,424676,-1
259,1,STEP,2399762006236,2399762456997,450761,-1
260,1,STEP,2399762476496,2399762898232,421736,-1
261,1,STEP,2399762918266,2399763316694,398428,-1
262,1,STEP,2399763335473,2399763841230,505757,-1
263,1,STEP,2399763860968,2399764285535,424567,-1
264,1,STEP,2399764305809,2399764799681,493872,-1
265,1,STEP,2399764821521,2399765223494,401973,-1
266,1,STEP,2399765243209,2399765647037,403828,-1
267,1,STEP,2399765667284,2399766044677,377393,-1
268,1,STEP,2399766064565,2399766588153,523588,-1
269,1,STEP,2399766611379,2399767031218,419839,-1
270,1,STEP,2399767050827,2399767491035,440208,-1
271,1,STEP,2399767510790,2399767955010,444220,-1
272,1,STEP,2399767975172,2399768376514,401342,-1
273,1,STEP,2399768396699,2399768853357,456658,-1
274,1,STEP,2399768872543,2399769266037,393494,-1
275,1,STEP,2399769285660,2399769644018,358358,-1
276,1,STEP,2399769662400,2399770071770,409370,-1
277,1,STEP,2399770097891,2399770515040,417149,-1
278,1,STEP,2399770533490,2399770950035,416545,-1
279,1,STEP,2399770968726,2399771365433,396707,-1
280,1,STEP,2399771383413,2399771758070,374657,-1
281,1,STEP,2399771777724,2399772239184,461460,-1
282,1,STEP,2399772261231,2399772773783,512552,-1
283,1,STEP,2399772795847,2399773311234,515387,-1
284,1,STEP,2399773332183,2399773866906,534723,-1
285,1,STEP,2399773887074,2399774312928,425854,-1
286,1,STEP,2399774331831,2399774701257,369426,-1
287,1,STEP,2399774719721,2399775132670,412949,-1
288,1,STEP,2399775151627,2399775560321,408694,-1
289,1,STEP,2399775579074,2399776035096,456022,-1
290,1,STEP,2399776053666,2399776444475,390809,-1
291,1,STEP,2399776463005,2399776893397,430392,-1
292,1,STEP,2399776914865,2399777310732,395867,-1
293,1,STEP,2399777331969,2399777729373,397404,-1
294,1,STEP,2399777750129,2399778142142,392013,-1
295,1,STEP,2399778162124,2399778573877,411753,-1
296,1,STEP,2399778596625,2399779015711,419086,-1
297,1,STEP,2399779035419,2399779456749,421330,-1
298,1,STEP,2399779476633,2399779845485,368852,-1
299,1,STEP,2399779865313,2399780212578,347265,-1
300,1,STEP,2399780232366,2399780599798,367432,-1
301,1,STEP,2399780619486,2399781011169,391683,-1
302,1,STEP,2399781031059,2399781474987,443928,-1
303,1,STEP,2399781495679,2399781880720,385041,-1
304,1,STEP,2399781903120,2399782310623,407503,-1
305,1,STEP,2399782329699,2399782756191,426492,-1
306,1,STEP,2399782776098,2399783236909,460811,-1
307,1,STEP,2399783256724,2399783730049,473325,-1
308,1,STEP,2399783749971,2399784163766,413795,-1
309,1,STEP,2399784183219,2399784578273,395054,-1
310,1,STEP,2399784598236,2399785033975,435739,-1
311,1,STEP,2399785054096,2399785468551,414455,-1
312,1,STEP,2399785488535,2399785945096,456561,-1
313,1,STEP,2399785963980,2399786355847,391867,-1
314,1,STEP,2399786374383,2399786789445,415062,-1
315,1,STEP,2399786808375,2399787228374,419999,-1
316,1,STEP,2399787246585,2399787657307,410722,-1
317,1,STEP,2399787676012,2399788071973,395961,-1
318,1,STEP,2399788090730,2399788482204,391474,-1
319,1,STEP,2399788502534,2399788956558,454024,-1
320,1,STEP,2399788978190,2399789462641,484451,-1
321,1,STEP,2399789483027,2399789975545,492518,-1
322,1,STEP,2399790008654,2399790569671,561017,-1
323,1,STEP,2399790593007,2399791119231,526224,-1
324,1,STEP,2399791137946,2399791644629,506683,-1
325,1,STEP,2399791664182,2399792145515,481333,-1
326,1,STEP,2399792164383,2399792635727,471344,-1
327,1,STEP,2399792655220,2399793144736,489516,-1
328,1,STEP,2399793163867,2399793660642,496775,-1
329,1,STEP,2399793679873,2399794114635,434762,-1
330,1,STEP,2399794133672,2399794674325,540653,-1
331,1,STEP,2399794693562,2399795115285,421723,-1
332,1,STEP,2399795134897,2399795617190,482293,-1
333,1,STEP,2399795636649,2399796063954,427305,-1
334,1,STEP,2399796089784,2399796531220,441436,-1
335,1,STEP,2399796550618,2399796990392,439774,-1
336,1,STEP,2399797009125,2399797477877,468752,-1
337,1,STEP,2399797496546,2399797960132,463586,-1
338,1,STEP,2399797979375,2399798446523,467148,-1
339,1,STEP,2399798473588,2399798886432,412844,-1
340,1,STEP,2399798905249,2399799318365,413116,-1
341,1,STEP,2399799336998,2399799738520,401522,-1
342,1,STEP,2399799757920,2399800143338,385418,-1
343,1,STEP,2399800161546,2399800621413,459867,-1
344,1,STEP,2399800640553,2399801125352,484799,-1
345,1,STEP,2399801144672,2399801617454,472782,-1
346,1,STEP,2399801636945,2399801992969,356024,-1
347,1,STEP,2399802012034,2399802433034,421000,-1
348,1,STEP,2399802459840,2399802882629,422789,-1
349,1,STEP,2399802901833,2399803321119,419286,-1
350,1,STEP,2399803339994,2399803752390,412396,-1
351,1,STEP,2399803771335,2399804196064,424729,-1
352,1,STEP,2399804214557,2399804664570,450013,-1
353,1,STEP,2399804683509,2399805135838,452329,-1
354,1,STEP,2399805156110,2399805643194,487084,-1
355,1,STEP,2399805666001,2399806174692,508691,-1
356,1,STEP,2399806196187,2399806709262,513075,-1
357,1,STEP,2399806735091,2399807267772,532681,-1
358,1,STEP,2399807288239,2399807683561,395322,-1
359,1,STEP,2399807708571,2399808157877,449306,-1
360,1,STEP,2399808176743,2399808583981,407238,-1
361,1,STEP,2399808602172,2399809027163,424991,-1
362,1,STEP,2399809046146,2399809449102,402956,-1
363,1,STEP,2399809467934,2399809890568,422634,-1
