Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,7703827273943,7704390399342,563125399,-1
0,1,STEP,7704390533242,7704395364842,4831600,-1
1,1,STEP,7704395442042,7704400651142,5209100,-1
2,1,STEP,7704400792442,7704405550142,4757700,-1
3,1,STEP,7704405634342,7704409768042,4133700,-1
4,1,STEP,7704409850342,7704413659442,3809100,-1
5,1,STEP,7704413736742,7704417326242,3589500,-1
6,1,STEP,7704417402242,7704421208742,3806500,-1
7,1,STEP,7704421326242,7704425616341,4290099,-1
8,1,STEP,7704425699441,7704429685341,3985900,-1
9,1,STEP,7704429769841,7704432534941,2765100,-1
10,1,STEP,7704432607641,7704436015041,3407400,-1
11,1,STEP,7704436092041,7704440217141,4125100,-1
12,1,STEP,7704440290141,7704444077441,3787300,-1
13,1,STEP,7704444156741,7704447408041,3251300,-1
14,1,STEP,7704447529341,7704453847341,6318000,-1
15,1,STEP,7704453950841,7704457482441,3531600,-1
16,1,STEP,7704457558741,7704462110141,4551400,-1
17,1,STEP,7704462198241,7704465210541,3012300,-1
18,1,STEP,7704465280341,7704468766441,3486100,-1
19,1,STEP,7704468841341,7704472421941,3580600,-1
20,1,STEP,7704472491141,7704475555841,3064700,-1
21,1,STEP,7704475624741,7704478943741,3319000,-1
22,1,STEP,7704479023241,7704482496241,3473000,-1
23,1,STEP,7704482564941,7704485386041,2821100,-1
24,1,STEP,7704485457541,7704488293341,2835800,-1
25,1,STEP,7704488362941,7704492023941,3661000,-1
26,1,STEP,7704492093541,7704495490041,3396500,-1
27,1,STEP,7704495560741,7704498881541,3320800,-1
28,1,STEP,7704498962241,7704501772541,2810300,-1
29,1,STEP,7704501840641,7704505246241,3405600,-1
30,1,STEP,7704505319441,7704508709841,3390400,-1
31,1,STEP,7704508779641,7704512047041,3267400,-1
32,1,STEP,7704512135441,7704514639441,2504000,-1
33,1,STEP,7704514708241,7704518031541,3323300,-1
34,1,STEP,7704518101141,7704521313041,3211900,-1
35,1,STEP,7704521382041,7704524613341,3231300,-1
36,1,STEP,7704524682441,7704528086741,3404300,-1
37,1,STEP,7704528161841,7704531034341,2872500,-1
38,1,STEP,7704531103941,7704534099441,2995500,-1
39,1,STEP,7704534182541,7704537540141,3357600,-1
40,1,STEP,7704537609541,7704541190641,3581100,-1
41,1,STEP,7704541261041,7704544176641,2915600,-1
42,1,STEP,7704544253341,7704547772941,3519600,-1
43,1,STEP,7704547844741,7704550949841,3105100,-1
44,1,STEP,7704551034641,7704554273141,3238500,-1
45,1,STEP,7704554349341,7704558329641,3980300,-1
46,1,STEP,7704558419041,7704564767541,6348500,-1
47,1,STEP,7704564914441,7704569711241,4796800,-1
48,1,STEP,7704569833541,7704574933641,5100100,-1
49,1,STEP,7704575054541,7704579263441,4208900,-1
50,1,STEP,7704579335441,7704582518441,3183000,-1
51,1,STEP,7704582589441,7704586786841,4197400,-1
52,1,STEP,7704586888141,7704590433641,3545500,-1
53,1,STEP,7704590511041,7704594270641,3759600,-1
54,1,STEP,7704594344541,7704597249641,2905100,-1
55,1,STEP,7704597320641,7704600725441,3404800,-1
56,1,STEP,7704600797641,7704604674441,3876800,-1
57,1,STEP,7704604756541,7704608031541,3275000,-1
58,1,STEP,7704608103041,7704611798541,3695500,-1
59,1,STEP,7704611893941,7704614689341,2795400,-1
60,1,STEP,7704614760241,7704618084441,3324200,-1
61,1,STEP,7704618155341,7704620870041,2714700,-1
62,1,STEP,7704620950341,7704624376841,3426500,-1
63,1,STEP,7704624448041,7704627436841,2988800,-1
64,1,STEP,7704627548641,7704630979841,3431200,-1
65,1,STEP,7704631055241,7704633860941,2805700,-1
66,1,STEP,7704633942841,7704636908641,2965800,-1
67,1,STEP,7704636989241,7704640205441,3216200,-1
68,1,STEP,7704640283441,7704643594441,3311000,-1
69,1,STEP,7704643687541,7704647802341,4114800,-1
70,1,STEP,7704647876541,7704650848641,2972100,-1
71,1,STEP,7704650933741,7704654637341,3703600,-1
72,1,STEP,7704654717041,7704657940441,3223400,-1
73,1,STEP,7704658013041,7704661006941,2993900,-1
74,1,STEP,7704661082241,7704663730241,2648000,-1
75,1,STEP,7704663801541,7704667165641,3364100,-1
76,1,STEP,7704667240741,7704670306041,3065300,-1
77,1,STEP,7704670375841,7704673364541,2988700,-1
78,1,STEP,7704673433741,7704676246841,2813100,-1
79,1,STEP,7704676316341,7704679040741,2724400,-1
80,1,STEP,7704679109841,7704682505741,3395900,-1
81,1,STEP,7704682576441,7704685874741,3298300,-1
82,1,STEP,7704685974941,7704689237541,3262600,-1
83,1,STEP,7704689310041,7704692591041,3281000,-1
84,1,STEP,7704692661741,7704696209141,3547400,-1
85,1,STEP,7704696280341,7704699091641,2811300,-1
86,1,STEP,7704699160441,7704702455041,3294600,-1
87,1,STEP,7704702530441,7704706058941,3528500,-1
88,1,STEP,7704706130641,7704709307941,3177300,-1
89,1,STEP,7704709378041,7704712798741,3420700,-1
90,1,STEP,7704712908141,7704716065541,3157400,-1
91,1,STEP,7704716136141,7704719526941,3390800,-1
92,1,STEP,7704719599041,7704723075541,3476500,-1
93,1,STEP,7704723161141,7704727052941,3891800,-1
94,1,STEP,7704727155241,7704730749141,3593900,-1
95,1,STEP,7704730869841,7704733974941,3105100,-1
96,1,STEP,7704734050541,7704736608841,2558300,-1
97,1,STEP,7704736682241,7704740191241,3509000,-1
98,1,STEP,7704740273441,7704743647741,3374300,-1
99,1,STEP,7704743738541,7704747106241,3367700,-1
100,1,STEP,7704747182841,7704750675941,3493100,-1
101,1,STEP,7704750748941,7704753796041,3047100,-1
102,1,STEP,7704753900641,7704757138341,3237700,-1
103,1,STEP,7704757210141,7704760956941,3746800,-1
104,1,STEP,7704761050941,7704763804341,2753400,-1
105,1,STEP,7704763891841,7704766460741,2568900,-1
106,1,STEP,7704766531241,7704769862541,3331300,-1
107,1,STEP,7704769935141,7704773729341,3794200,-1
108,1,STEP,7704773802141,7704777185241,3383100,-1
109,1,STEP,7704777258041,7704780125841,2867800,-1
110,1,STEP,7704780197341,7704784151541,3954200,-1
111,1,STEP,7704784225841,7704787651341,3425500,-1
112,1,STEP,7704787729941,7704791229641,3499700,-1
113,1,STEP,7704791302441,7704793955141,2652700,-1
114,1,STEP,7704794026641,7704797347241,3320600,-1
115,1,STEP,7704797418741,7704800700741,3282000,-1
116,1,STEP,7704800772141,7704804056741,3284600,-1
117,1,STEP,7704804141241,7704807917341,3776100,-1
118,1,STEP,7704807990141,7704811775541,3785400,-1
119,1,STEP,7704811878141,7704815244141,3366000,-1
120,1,STEP,7704815317941,7704818485041,3167100,-1
121,1,STEP,7704818558441,7704821407141,2848700,-1
122,1,STEP,7704821478241,7704824621241,3143000,-1
123,1,STEP,7704824693841,7704827893041,3199200,-1
124,1,STEP,7704827975841,7704831331441,3355600,-1
125,1,STEP,7704831406341,7704833980141,2573800,-1
126,1,STEP,7704834050741,7704836909941,2859200,-1
127,1,STEP,7704836986641,7704840461041,3474400,-1
128,1,STEP,7704840558541,7704843392441,2833900,-1
129,1,STEP,7704843474441,7704846448541,2974100,-1
130,1,STEP,7704846525841,7704849604041,3078200,-1
131,1,STEP,7704849678141,7704852695041,3016900,-1
132,1,STEP,7704852775341,7704855600741,2825400,-1
133,1,STEP,7704855672041,7704858763441,3091400,-1
134,1,STEP,7704858848641,7704862059441,3210800,-1
135,1,STEP,7704862157241,7704865275141,3117900,-1
136,1,STEP,7704865346841,7704868756541,3409700,-1
137,1,STEP,7704868843041,7704871701841,2858800,-1
138,1,STEP,7704871771941,7704874939341,3167400,-1
139,1,STEP,7704875010941,7704878083741,3072800,-1
140,1,STEP,7704878155941,7704881867941,3712000,-1
141,1,STEP,7704881940041,7704885421541,3481500,-1
142,1,STEP,7704885512241,7704888257741,2745500,-1
143,1,STEP,7704888348041,7704891373941,3025900,-1
144,1,STEP,7704891448541,7704894243741,2795200,-1
145,1,STEP,7704894319841,7704897749941,3430100,-1
146,1,STEP,7704897824841,7704900941041,3116200,-1
147,1,STEP,7704901033641,7704904566241,3532600,-1
148,1,STEP,7704904654741,7704907821541,3166800,-1
149,1,STEP,7704907910641,7704911011041,3100400,-1
150,1,STEP,7704911100341,7704914145941,3045600,-1
151,1,STEP,7704914230641,7704917427441,3196800,-1
152,1,STEP,7704917519941,7704920357941,2838000,-1
153,1,STEP,7704920435241,7704923444441,3009200,-1
154,1,STEP,7704923544341,7704926651741,3107400,-1
155,1,STEP,7704926728341,7704930165241,3436900,-1
156,1,STEP,7704930255741,7704933777441,3521700,-1
157,1,STEP,7704933878741,7704937478241,3599500,-1
158,1,STEP,7704937568541,7704940963741,3395200,-1
159,1,STEP,7704941067541,7704944255041,3187500,-1
160,1,STEP,7704944381641,7704948046241,3664600,-1
161,1,STEP,7704948165641,7704951648441,3482800,-1
162,1,STEP,7704951758041,7704955075441,3317400,-1
163,1,STEP,7704955157241,7704958219841,3062600,-1
164,1,STEP,7704958301241,7704961617341,3316100,-1
165,1,STEP,7704961713241,7704964960641,3247400,-1
166,1,STEP,7704965051041,7704968539241,3488200,-1
167,1,STEP,7704968627741,7704972280341,3652600,-1
168,1,STEP,7704972360841,7704975535341,3174500,-1
169,1,STEP,7704975611741,7704978638441,3026700,-1
170,1,STEP,7704978719541,7704982075241,3355700,-1
171,1,STEP,7704982192741,7704985182041,2989300,-1
172,1,STEP,7704985282341,7704989244841,3962500,-1
173,1,STEP,7704989325741,7704992291941,2966200,-1
