Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,7698566739064,7699151918662,585179598,-1
0,1,STEP,7699152066862,7699157173462,5106600,-1
1,1,STEP,7699157252662,7699161475362,4222700,-1
2,1,STEP,7699161572762,7699166225362,4652600,-1
3,1,STEP,7699166312962,7699170265162,3952200,-1
4,1,STEP,7699170346962,7699174114162,3767200,-1
5,1,STEP,7699174190162,7699177733962,3543800,-1
6,1,STEP,7699177811062,7699181606862,3795800,-1
7,1,STEP,7699181685262,7699185257862,3572600,-1
8,1,STEP,7699185337662,7699189191362,3853700,-1
9,1,STEP,7699189272562,7699192181462,2908900,-1
10,1,STEP,7699192264762,7699196392562,4127800,-1
11,1,STEP,7699196483862,7699200854162,4370300,-1
12,1,STEP,7699200928862,7699204978562,4049700,-1
13,1,STEP,7699205063162,7699208287062,3223900,-1
14,1,STEP,7699208357562,7699212139962,3782400,-1
15,1,STEP,7699212219562,7699215501562,3282000,-1
16,1,STEP,7699215587862,7699219520362,3932500,-1
17,1,STEP,7699219632062,7699222627462,2995400,-1
18,1,STEP,7699222700462,7699226291662,3591200,-1
19,1,STEP,7699226362462,7699229874962,3512500,-1
20,1,STEP,7699229953162,7699233078762,3125600,-1
21,1,STEP,7699233150362,7699236721062,3570700,-1
22,1,STEP,7699236795162,7699240386262,3591100,-1
23,1,STEP,7699240457262,7699243332962,2875700,-1
24,1,STEP,7699243402362,7699246401762,2999400,-1
25,1,STEP,7699246478862,7699250376462,3897600,-1
26,1,STEP,7699250449462,7699253938862,3489400,-1
27,1,STEP,7699254018662,7699257485662,3467000,-1
28,1,STEP,7699257572462,7699260487162,2914700,-1
29,1,STEP,7699260572162,7699264223162,3651000,-1
30,1,STEP,7699264305062,7699267852862,3547800,-1
31,1,STEP,7699267929162,7699271120862,3191700,-1
32,1,STEP,7699271201362,7699273746862,2545500,-1
33,1,STEP,7699273816362,7699277229862,3413500,-1
34,1,STEP,7699277301262,7699280576762,3275500,-1
35,1,STEP,7699280646862,7699284089562,3442700,-1
36,1,STEP,7699284161662,7699287721061,3559399,-1
37,1,STEP,7699287797361,7699290756861,2959500,-1
38,1,STEP,7699290830961,7699293998661,3167700,-1
39,1,STEP,7699294083361,7699297556761,3473400,-1
40,1,STEP,7699297628261,7699301274161,3645900,-1
41,1,STEP,7699301345461,7699304422461,3077000,-1
42,1,STEP,7699304523961,7699308131661,3607700,-1
43,1,STEP,7699308204061,7699311740361,3536300,-1
44,1,STEP,7699311818661,7699315147261,3328600,-1
45,1,STEP,7699315220761,7699318973661,3752900,-1
46,1,STEP,7699319046461,7699323301661,4255200,-1
47,1,STEP,7699323374361,7699326671261,3296900,-1
48,1,STEP,7699326742961,7699330397961,3655000,-1
49,1,STEP,7699330510961,7699333953461,3442500,-1
50,1,STEP,7699334023761,7699337249161,3225400,-1
51,1,STEP,7699337321361,7699341265661,3944300,-1
52,1,STEP,7699341338261,7699344978761,3640500,-1
53,1,STEP,7699345060361,7699349013661,3953300,-1
54,1,STEP,7699349087361,7699351965461,2878100,-1
55,1,STEP,7699352034961,7699355555061,3520100,-1
56,1,STEP,7699355632761,7699359370961,3738200,-1
57,1,STEP,7699359442361,7699362980361,3538000,-1
58,1,STEP,7699363085961,7699366785461,3699500,-1
59,1,STEP,7699366858461,7699369635561,2777100,-1
60,1,STEP,7699369704461,7699372992861,3288400,-1
61,1,STEP,7699373061461,7699375802361,2740900,-1
62,1,STEP,7699375871561,7699379468461,3596900,-1
63,1,STEP,7699379551861,7699382498261,2946400,-1
64,1,STEP,7699382576561,7699385915961,3339400,-1
65,1,STEP,7699385989961,7699388788961,2799000,-1
66,1,STEP,7699388860361,7699392116661,3256300,-1
67,1,STEP,7699392203761,7699395570961,3367200,-1
68,1,STEP,7699395645961,7699398725461,3079500,-1
69,1,STEP,7699398795061,7699402802161,4007100,-1
70,1,STEP,7699402880461,7699405910361,3029900,-1
71,1,STEP,7699405983661,7699409568561,3584900,-1
72,1,STEP,7699409639461,7699413009261,3369800,-1
73,1,STEP,7699413088361,7699416055461,2967100,-1
74,1,STEP,7699416124961,7699418716161,2591200,-1
75,1,STEP,7699418786261,7699422196661,3410400,-1
76,1,STEP,7699422273361,7699425426361,3153000,-1
77,1,STEP,7699425497461,7699428573061,3075600,-1
78,1,STEP,7699428666061,7699431557161,2891100,-1
79,1,STEP,7699431639861,7699434506361,2866500,-1
