Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,7693287578408,7693862645101,575066693,-1
0,1,STEP,7693862800301,7693867954801,5154500,-1
1,1,STEP,7693868039201,7693872834001,4794800,-1
2,1,STEP,7693872915601,7693877099501,4183900,-1
3,1,STEP,7693877177901,7693881179301,4001400,-1
4,1,STEP,7693881256101,7693884983001,3726900,-1
5,1,STEP,7693885059501,7693888953301,3893800,-1
6,1,STEP,7693889037801,7693892698001,3660200,-1
7,1,STEP,7693892774101,7693896503801,3729700,-1
8,1,STEP,7693896580901,7693900283601,3702700,-1
9,1,STEP,7693900375201,7693903232501,2857300,-1
10,1,STEP,7693903307601,7693906765301,3457700,-1
11,1,STEP,7693906839801,7693911110901,4271100,-1
12,1,STEP,7693911212201,7693915354501,4142300,-1
13,1,STEP,7693915445501,7693918909601,3464100,-1
14,1,STEP,7693919011601,7693923012801,4001200,-1
15,1,STEP,7693923095801,7693926284401,3188600,-1
16,1,STEP,7693926356201,7693930506701,4150500,-1
17,1,STEP,7693930583301,7693933537500,2954199,-1
18,1,STEP,7693933618500,7693937449500,3831000,-1
19,1,STEP,7693937526300,7693940790200,3263900,-1
20,1,STEP,7693940858400,7693943846100,2987700,-1
21,1,STEP,7693943914300,7693947418300,3504000,-1
22,1,STEP,7693947495100,7693950997700,3502600,-1
23,1,STEP,7693951066200,7693953916900,2850700,-1
24,1,STEP,7693953989600,7693956853700,2864100,-1
25,1,STEP,7693956922200,7693960727200,3805000,-1
26,1,STEP,7693960802200,7693964166900,3364700,-1
27,1,STEP,7693964242500,7693967675300,3432800,-1
28,1,STEP,7693967756100,7693970845000,3088900,-1
29,1,STEP,7693970920300,7693974349400,3429100,-1
30,1,STEP,7693974431500,7693978018200,3586700,-1
31,1,STEP,7693978090700,7693981280200,3189500,-1
32,1,STEP,7693981355500,7693983872000,2516500,-1
33,1,STEP,7693983941400,7693987460800,3519400,-1
34,1,STEP,7693987538200,7693990794200,3256000,-1
35,1,STEP,7693990864800,7693994348800,3484000,-1
36,1,STEP,7693994421000,7693997860400,3439400,-1
37,1,STEP,7693997933400,7694000845300,2911900,-1
38,1,STEP,7694000914600,7694003894700,2980100,-1
39,1,STEP,7694003969000,7694007498300,3529300,-1
40,1,STEP,7694007598700,7694011328000,3729300,-1
41,1,STEP,7694011401900,7694014469700,3067800,-1
42,1,STEP,7694014546899,7694018156899,3610000,-1
43,1,STEP,7694018227599,7694021551599,3324000,-1
44,1,STEP,7694021636899,7694025027699,3390800,-1
45,1,STEP,7694025101299,7694028930299,3829000,-1
46,1,STEP,7694029004099,7694033278799,4274700,-1
47,1,STEP,7694033351099,7694036690199,3339100,-1
48,1,STEP,7694036763799,7694040385299,3621500,-1
49,1,STEP,7694040457899,7694043852899,3395000,-1
50,1,STEP,7694043925899,7694047283899,3358000,-1
51,1,STEP,7694047365299,7694051361799,3996500,-1
52,1,STEP,7694051436399,7694055148699,3712300,-1
53,1,STEP,7694055230299,7694058969299,3739000,-1
54,1,STEP,7694059040999,7694062174899,3133900,-1
55,1,STEP,7694062258699,7694066049699,3791000,-1
56,1,STEP,7694066127899,7694070116599,3988700,-1
57,1,STEP,7694070195499,7694073666799,3471300,-1
58,1,STEP,7694073745799,7694077882099,4136300,-1
59,1,STEP,7694077974699,7694080897499,2922800,-1
60,1,STEP,7694080968399,7694084487499,3519100,-1
61,1,STEP,7694084561099,7694087492899,2931800,-1
62,1,STEP,7694087572499,7694091284999,3712500,-1
63,1,STEP,7694091361499,7694094477199,3115700,-1
64,1,STEP,7694094559999,7694098088499,3528500,-1
65,1,STEP,7694098161899,7694101035698,2873799,-1
66,1,STEP,7694101107698,7694104222998,3115300,-1
67,1,STEP,7694104304598,7694107685798,3381200,-1
68,1,STEP,7694107760598,7694111035098,3274500,-1
69,1,STEP,7694111109598,7694115357798,4248200,-1
70,1,STEP,7694115456998,7694118432498,2975500,-1
71,1,STEP,7694118513398,7694122396698,3883300,-1
72,1,STEP,7694122499798,7694125893698,3393900,-1
73,1,STEP,7694125967198,7694129062698,3095500,-1
74,1,STEP,7694129135398,7694131855098,2719700,-1
75,1,STEP,7694131927998,7694135390498,3462500,-1
76,1,STEP,7694135479598,7694138698398,3218800,-1
77,1,STEP,7694138774698,7694141913198,3138500,-1
78,1,STEP,7694141985898,7694144947498,2961600,-1
79,1,STEP,7694145026498,7694147865498,2839000,-1
80,1,STEP,7694147937898,7694151476098,3538200,-1
81,1,STEP,7694151548898,7694155023598,3474700,-1
82,1,STEP,7694155113998,7694158615498,3501500,-1
83,1,STEP,7694158689598,7694162270398,3580800,-1
84,1,STEP,7694162348998,7694166065698,3716700,-1
85,1,STEP,7694166141398,7694169132398,2991000,-1
86,1,STEP,7694169205298,7694172710698,3505400,-1
87,1,STEP,7694172783698,7694176541198,3757500,-1
88,1,STEP,7694176616598,7694179848898,3232300,-1
89,1,STEP,7694179924498,7694183378097,3453599,-1
90,1,STEP,7694183473097,7694186843097,3370000,-1
91,1,STEP,7694186932297,7694190345197,3412900,-1
92,1,STEP,7694190417497,7694193908897,3491400,-1
93,1,STEP,7694194006497,7694197855197,3848700,-1
94,1,STEP,7694197927797,7694201377597,3449800,-1
95,1,STEP,7694201447597,7694204561197,3113600,-1
96,1,STEP,7694204642797,7694207198897,2556100,-1
97,1,STEP,7694207268497,7694210599297,3330800,-1
98,1,STEP,7694210695197,7694213863397,3168200,-1
99,1,STEP,7694213939597,7694217125197,3185600,-1
100,1,STEP,7694217198497,7694220661997,3463500,-1
101,1,STEP,7694220746697,7694223731797,2985100,-1
102,1,STEP,7694223803897,7694227087497,3283600,-1
103,1,STEP,7694227162097,7694230739697,3577600,-1
104,1,STEP,7694230811297,7694233424297,2613000,-1
105,1,STEP,7694233493997,7694235994597,2500600,-1
106,1,STEP,7694236075697,7694239309597,3233900,-1
107,1,STEP,7694239379997,7694243070997,3691000,-1
108,1,STEP,7694243151997,7694246465197,3313200,-1
109,1,STEP,7694246545297,7694249334797,2789500,-1
110,1,STEP,7694249404197,7694253285297,3881100,-1
111,1,STEP,7694253364897,7694256668597,3303700,-1
112,1,STEP,7694256741697,7694260212697,3471000,-1
113,1,STEP,7694260283797,7694262983197,2699400,-1
114,1,STEP,7694263066897,7694266435396,3368499,-1
115,1,STEP,7694266524496,7694269846696,3322200,-1
116,1,STEP,7694269918696,7694273058796,3140100,-1
117,1,STEP,7694273130496,7694276944896,3814400,-1
118,1,STEP,7694277019396,7694280889096,3869700,-1
119,1,STEP,7694280969196,7694284489296,3520100,-1
120,1,STEP,7694284654696,7694288029896,3375200,-1
121,1,STEP,7694288117996,7694291030996,2913000,-1
122,1,STEP,7694291103496,7694294346496,3243000,-1
123,1,STEP,7694294422696,7694297687596,3264900,-1
124,1,STEP,7694297761996,7694301107696,3345700,-1
125,1,STEP,7694301180996,7694303785996,2605000,-1
126,1,STEP,7694303860596,7694306713396,2852800,-1
127,1,STEP,7694306785296,7694310278796,3493500,-1
128,1,STEP,7694310380596,7694313179596,2799000,-1
129,1,STEP,7694313261596,7694316197996,2936400,-1
130,1,STEP,7694316270896,7694319320996,3050100,-1
131,1,STEP,7694319396696,7694322452796,3056100,-1
132,1,STEP,7694322538996,7694325420196,2881200,-1
133,1,STEP,7694325503896,7694328667296,3163400,-1
134,1,STEP,7694328739996,7694331805596,3065600,-1
135,1,STEP,7694331875996,7694335058396,3182400,-1
136,1,STEP,7694335130696,7694338607896,3477200,-1
137,1,STEP,7694338680896,7694341631696,2950800,-1
138,1,STEP,7694341701696,7694344991696,3290000,-1
139,1,STEP,7694345071496,7694348330896,3259400,-1
140,1,STEP,7694348417296,7694352310495,3893199,-1
141,1,STEP,7694352392295,7694355939195,3546900,-1
142,1,STEP,7694356032095,7694358794195,2762100,-1
143,1,STEP,7694358871595,7694362038495,3166900,-1
144,1,STEP,7694362133095,7694365247295,3114200,-1
145,1,STEP,7694365337795,7694368817595,3479800,-1
146,1,STEP,7694368911195,7694372128895,3217700,-1
147,1,STEP,7694372210195,7694375639695,3429500,-1
148,1,STEP,7694375721295,7694379024095,3302800,-1
149,1,STEP,7694379125495,7694382236095,3110600,-1
150,1,STEP,7694382312395,7694385301795,2989400,-1
151,1,STEP,7694385376695,7694388737395,3360700,-1
152,1,STEP,7694388832795,7694391816495,2983700,-1
153,1,STEP,7694391913295,7694395354195,3440900,-1
154,1,STEP,7694395462595,7694398878095,3415500,-1
155,1,STEP,7694398963195,7694402195295,3232100,-1
156,1,STEP,7694402273495,7694406016095,3742600,-1
157,1,STEP,7694406109895,7694409760595,3650700,-1
158,1,STEP,7694409856695,7694413524495,3667800,-1
159,1,STEP,7694413641295,7694416517395,2876100,-1
160,1,STEP,7694416606295,7694420112095,3505800,-1
161,1,STEP,7694420232895,7694424079995,3847100,-1
162,1,STEP,7694424190195,7694427694295,3504100,-1
163,1,STEP,7694427823595,7694431124895,3301300,-1
164,1,STEP,7694431220195,7694434378694,3158499,-1
165,1,STEP,7694434464394,7694437737794,3273400,-1
166,1,STEP,7694437843294,7694441366894,3523600,-1
167,1,STEP,7694441448394,7694445382894,3934500,-1
168,1,STEP,7694445518894,7694449051594,3532700,-1
169,1,STEP,7694449156594,7694452398794,3242200,-1
170,1,STEP,7694452499794,7694455710594,3210800,-1
171,1,STEP,7694455793394,7694458587494,2794100,-1
172,1,STEP,7694458672894,7694463129494,4456600,-1
173,1,STEP,7694463228394,7694466134394,2906000,-1
174,1,STEP,7694466211394,7694469371694,3160300,-1
175,1,STEP,7694469448694,7694472754594,3305900,-1
176,1,STEP,7694472844994,7694476014894,3169900,-1
177,1,STEP,7694476094194,7694479307394,3213200,-1
178,1,STEP,7694479382994,7694482590694,3207700,-1
179,1,STEP,7694482665794,7694486111894,3446100,-1
180,1,STEP,7694486188294,7694489515494,3327200,-1
181,1,STEP,7694489599394,7694492871994,3272600,-1
182,1,STEP,7694493018494,7694497031994,4013500,-1
183,1,STEP,7694497128594,7694500630094,3501500,-1
184,1,STEP,7694500709494,7694504448694,3739200,-1
185,1,STEP,7694504539294,7694507499894,2960600,-1
186,1,STEP,7694507576094,7694510816894,3240800,-1
187,1,STEP,7694510897294,7694514491094,3593800,-1
188,1,STEP,7694514571894,7694517518893,2946999,-1
189,1,STEP,7694517592493,7694520684093,3091600,-1
190,1,STEP,7694520764393,7694524184393,3420000,-1
191,1,STEP,7694524264793,7694527392393,3127600,-1
192,1,STEP,7694527465093,7694530408193,2943100,-1
193,1,STEP,7694530482793,7694534041993,3559200,-1
194,1,STEP,7694534118993,7694537195993,3077000,-1
195,1,STEP,7694537269393,7694540382893,3113500,-1
196,1,STEP,7694540458293,7694542905693,2447400,-1
197,1,STEP,7694542978793,7694546471793,3493000,-1
198,1,STEP,7694546568093,7694549449593,2881500,-1
199,1,STEP,7694549526493,7694553355193,3828700,-1
200,1,STEP,7694553470193,7694556866593,3396400,-1
201,1,STEP,7694556953793,7694560847493,3893700,-1
202,1,STEP,7694560968093,7694565584393,4616300,-1
203,1,STEP,7694565752493,7694571089693,5337200,-1
204,1,STEP,7694571280193,7694576241893,4961700,-1
205,1,STEP,7694576348793,7694579926393,3577600,-1
206,1,STEP,7694580029393,7694584114393,4085000,-1
207,1,STEP,7694584218093,7694588332593,4114500,-1
208,1,STEP,7694588438693,7694592074193,3635500,-1
209,1,STEP,7694592162693,7694596276993,4114300,-1
210,1,STEP,7694596371193,7694599607393,3236200,-1
211,1,STEP,7694599692593,7694603028592,3335999,-1
212,1,STEP,7694603132992,7694606223292,3090300,-1
213,1,STEP,7694606303992,7694609322992,3019000,-1
214,1,STEP,7694609396292,7694612529392,3133100,-1
215,1,STEP,7694612622092,7694616170892,3548800,-1
216,1,STEP,7694616246792,7694619201492,2954700,-1
217,1,STEP,7694619273592,7694622361892,3088300,-1
218,1,STEP,7694622507092,7694625810792,3303700,-1
219,1,STEP,7694625882592,7694629456692,3574100,-1
220,1,STEP,7694629531392,7694632063192,2531800,-1
221,1,STEP,7694632132292,7694634684192,2551900,-1
222,1,STEP,7694634754492,7694637686892,2932400,-1
223,1,STEP,7694637756792,7694640848392,3091600,-1
224,1,STEP,7694640928492,7694643671192,2742700,-1
225,1,STEP,7694643741592,7694646688392,2946800,-1
226,1,STEP,7694646770392,7694649577292,2806900,-1
227,1,STEP,7694649647292,7694652483292,2836000,-1
228,1,STEP,7694652559192,7694655886692,3327500,-1
229,1,STEP,7694655981592,7694658892892,2911300,-1
230,1,STEP,7694658965092,7694662595292,3630200,-1
231,1,STEP,7694662709292,7694665589192,2879900,-1
232,1,STEP,7694665706392,7694669086592,3380200,-1
233,1,STEP,7694669158892,7694672286192,3127300,-1
234,1,STEP,7694672357092,7694675352692,2995600,-1
235,1,STEP,7694675423192,7694678286492,2863300,-1
236,1,STEP,7694678357792,7694681216692,2858900,-1
237,1,STEP,7694681286092,7694684318192,3032100,-1
238,1,STEP,7694684388792,7694687514991,3126199,-1
239,1,STEP,7694687601691,7694690539091,2937400,-1
240,1,STEP,7694690613491,7694693656291,3042800,-1
241,1,STEP,7694693727191,7694697198091,3470900,-1
242,1,STEP,7694697271191,7694700078191,2807000,-1
243,1,STEP,7694700152591,7694703078491,2925900,-1
244,1,STEP,7694703162191,7694706489891,3327700,-1
245,1,STEP,7694706573791,7694710131691,3557900,-1
246,1,STEP,7694710263891,7694713349391,3085500,-1
247,1,STEP,7694713434591,7694716606591,3172000,-1
248,1,STEP,7694716741291,7694720691491,3950200,-1
249,1,STEP,7694720784991,7694723370891,2585900,-1
250,1,STEP,7694723442391,7694726481391,3039000,-1
251,1,STEP,7694726551891,7694729725891,3174000,-1
252,1,STEP,7694729797991,7694732709191,2911200,-1
253,1,STEP,7694732778891,7694735839691,3060800,-1
254,1,STEP,7694735910591,7694739445791,3535200,-1
255,1,STEP,7694739517391,7694742480791,2963400,-1
256,1,STEP,7694742579291,7694745676291,3097000,-1
257,1,STEP,7694745770891,7694749221191,3450300,-1
258,1,STEP,7694749303991,7694752486791,3182800,-1
259,1,STEP,7694752567591,7694756171991,3604400,-1
260,1,STEP,7694756258791,7694759312191,3053400,-1
261,1,STEP,7694759394991,7694762493191,3098200,-1
262,1,STEP,7694762616591,7694766286691,3670100,-1
263,1,STEP,7694766366391,7694769433190,3066799,-1
264,1,STEP,7694769508690,7694773164290,3655600,-1
265,1,STEP,7694773237990,7694776182290,2944300,-1
266,1,STEP,7694776261590,7694779291690,3030100,-1
267,1,STEP,7694779365590,7694782125290,2759700,-1
268,1,STEP,7694782198990,7694785449290,3250300,-1
269,1,STEP,7694785524590,7694788560090,3035500,-1
270,1,STEP,7694788694390,7694792285990,3591600,-1
271,1,STEP,7694792376390,7694795944390,3568000,-1
272,1,STEP,7694796033290,7694798971890,2938600,-1
273,1,STEP,7694799051590,7694802314890,3263300,-1
274,1,STEP,7694802391790,7694805453790,3062000,-1
275,1,STEP,7694805545690,7694808228090,2682400,-1
276,1,STEP,7694808301690,7694811313490,3011800,-1
277,1,STEP,7694811389490,7694814567790,3178300,-1
278,1,STEP,7694814644090,7694818178690,3534600,-1
279,1,STEP,7694818274290,7694821316290,3042000,-1
280,1,STEP,7694821406390,7694824168590,2762200,-1
281,1,STEP,7694824242490,7694827651390,3408900,-1
282,1,STEP,7694827731490,7694830958790,3227300,-1
283,1,STEP,7694831033890,7694834213390,3179500,-1
284,1,STEP,7694834287890,7694837807290,3519400,-1
285,1,STEP,7694837891590,7694840768090,2876500,-1
286,1,STEP,7694840846190,7694843765890,2919700,-1
287,1,STEP,7694843850490,7694847080990,3230500,-1
288,1,STEP,7694847168890,7694850265390,3096500,-1
289,1,STEP,7694850338890,7694853555489,3216599,-1
290,1,STEP,7694853638289,7694856650289,3012000,-1
291,1,STEP,7694856728689,7694859784289,3055600,-1
292,1,STEP,7694859857589,7694862745289,2887700,-1
293,1,STEP,7694862831689,7694865897289,3065600,-1
294,1,STEP,7694865974189,7694868959089,2984900,-1
295,1,STEP,7694869034189,7694872228489,3194300,-1
296,1,STEP,7694872301789,7694875260689,2958900,-1
297,1,STEP,7694875334589,7694878448789,3114200,-1
298,1,STEP,7694878522589,7694881282089,2759500,-1
299,1,STEP,7694881354489,7694883854889,2500400,-1
300,1,STEP,7694883932589,7694886888989,2956400,-1
301,1,STEP,7694886999689,7694889871989,2872300,-1
302,1,STEP,7694889958889,7694893510089,3551200,-1
303,1,STEP,7694893605389,7694896737989,3132600,-1
304,1,STEP,7694896822389,7694899842589,3020200,-1
305,1,STEP,7694899921989,7694903453489,3531500,-1
306,1,STEP,7694903551389,7694906911389,3360000,-1
307,1,STEP,7694906990789,7694910290389,3299600,-1
308,1,STEP,7694910361289,7694913407589,3046300,-1
309,1,STEP,7694913486689,7694916396389,2909700,-1
310,1,STEP,7694916469589,7694919506689,3037100,-1
311,1,STEP,7694919578989,7694922718389,3139400,-1
312,1,STEP,7694922793789,7694926451889,3658100,-1
313,1,STEP,7694926547689,7694929622489,3074800,-1
314,1,STEP,7694929699089,7694932902189,3203100,-1
315,1,STEP,7694932973789,7694936091189,3117400,-1
316,1,STEP,7694936172289,7694939132188,2959899,-1
317,1,STEP,7694939206288,7694941977088,2770800,-1
318,1,STEP,7694942047488,7694944846788,2799300,-1
319,1,STEP,7694944928788,7694948049388,3120600,-1
320,1,STEP,7694948144388,7694951547988,3403600,-1
321,1,STEP,7694951626688,7694955332988,3706300,-1
322,1,STEP,7694955440288,7694958397188,2956900,-1
323,1,STEP,7694958467788,7694961693888,3226100,-1
324,1,STEP,7694961770288,7694965696888,3926600,-1
325,1,STEP,7694965780488,7694968935388,3154900,-1
326,1,STEP,7694969006788,7694972392688,3385900,-1
327,1,STEP,7694972464588,7694975860788,3396200,-1
328,1,STEP,7694975943588,7694979003888,3060300,-1
329,1,STEP,7694979073988,7694982126588,3052600,-1
330,1,STEP,7694982197288,7694986031588,3834300,-1
331,1,STEP,7694986105488,7694989132088,3026600,-1
332,1,STEP,7694989209188,7694992597288,3388100,-1
333,1,STEP,7694992670588,7694995780688,3110100,-1
334,1,STEP,7694995861788,7694998881388,3019600,-1
335,1,STEP,7694998956788,7695002392688,3435900,-1
336,1,STEP,7695002476988,7695006078588,3601600,-1
337,1,STEP,7695006176088,7695009660288,3484200,-1
338,1,STEP,7695009732188,7695013156288,3424100,-1
339,1,STEP,7695013258088,7695016238688,2980600,-1
340,1,STEP,7695016309588,7695019250788,2941200,-1
341,1,STEP,7695019321888,7695022560887,3238999,-1
