Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,4205337208911,4205394082778,56873867,-1
0,1,STEP,4205394209375,4205396099850,1890475,-1
1,1,STEP,4205396132389,4205396866397,734008,-1
2,1,STEP,4205396910184,4205397596528,686344,-1
3,1,STEP,4205397630475,4205398237341,606866,-1
4,1,STEP,4205398282139,4205398790049,507910,-1
5,1,STEP,4205398838877,4205399450416,611539,-1
6,1,STEP,4205399485346,4205399958913,473567,-1
7,1,STEP,4205399994273,4205400513580,519307,-1
8,1,STEP,4205400549802,4205400961159,411357,-1
9,1,STEP,4205400995539,4205401263754,268215,-1
10,1,STEP,4205401298558,4205401704231,405673,-1
11,1,STEP,4205401740290,4205402051521,311231,-1
12,1,STEP,4205402088511,4205402514080,425569,-1
13,1,STEP,4205402549340,4205402766475,217135,-1
14,1,STEP,4205402802041,4205403067029,264988,-1
15,1,STEP,4205403104108,4205403407501,303393,-1
16,1,STEP,4205403444502,4205403851719,407217,-1
17,1,STEP,4205403889466,4205404114928,225462,-1
18,1,STEP,4205404152164,4205404598945,446781,-1
19,1,STEP,4205404635997,4205404933866,297869,-1
20,1,STEP,4205404972826,4205405111435,138609,-1
21,1,STEP,4205405149515,4205405280600,131085,-1
22,1,STEP,4205405316959,4205405459643,142684,-1
23,1,STEP,4205405496088,4205405617953,121865,-1
24,1,STEP,4205405655512,4205405776744,121232,-1
25,1,STEP,4205405813691,4205405976331,162640,-1
26,1,STEP,4205406012861,4205406164916,152055,-1
27,1,STEP,4205406201510,4205406366354,164844,-1
28,1,STEP,4205406402857,4205406542330,139473,-1
29,1,STEP,4205406579819,4205406708845,129026,-1
30,1,STEP,4205406747958,4205406904888,156930,-1
31,1,STEP,4205406943371,4205407097579,154208,-1
32,1,STEP,4205407154268,4205407323741,169473,-1
33,1,STEP,4205407382396,4205407570873,188477,-1
34,1,STEP,4205407625482,4205407881870,256388,-1
35,1,STEP,4205407934180,4205408156978,222798,-1
36,1,STEP,4205408214322,4205408475821,261499,-1
37,1,STEP,4205408531815,4205408709331,177516,-1
38,1,STEP,4205408758889,4205408937770,178881,-1
39,1,STEP,4205408990012,4205409176687,186675,-1
40,1,STEP,4205409227174,4205409420799,193625,-1
41,1,STEP,4205409469760,4205409636050,166290,-1
42,1,STEP,4205409700538,4205409914974,214436,-1
43,1,STEP,4205409964481,4205410135163,170682,-1
44,1,STEP,4205410186398,4205410373741,187343,-1
45,1,STEP,4205410422547,4205410615720,193173,-1
46,1,STEP,4205410664960,4205410905610,240650,-1
47,1,STEP,4205410956593,4205411189585,232992,-1
48,1,STEP,4205411241155,4205411436195,195040,-1
49,1,STEP,4205411489578,4205411682971,193393,-1
50,1,STEP,4205411736791,4205411926055,189264,-1
51,1,STEP,4205411977220,4205412169526,192306,-1
52,1,STEP,4205412222189,4205412412002,189813,-1
53,1,STEP,4205412462902,4205412658349,195447,-1
54,1,STEP,4205412709122,4205412873726,164604,-1
55,1,STEP,4205412925803,4205413127938,202135,-1
56,1,STEP,4205413182683,4205413381002,198319,-1
57,1,STEP,4205413433990,4205413643438,209448,-1
58,1,STEP,4205413696241,4205413876175,179934,-1
59,1,STEP,4205413932064,4205414116110,184046,-1
60,1,STEP,4205414168261,4205414356618,188357,-1
61,1,STEP,4205414408318,4205414581221,172903,-1
62,1,STEP,4205414634244,4205414852019,217775,-1
63,1,STEP,4205414906516,4205415089802,183286,-1
64,1,STEP,4205415145530,4205415345687,200157,-1
65,1,STEP,4205415400600,4205415572475,171875,-1
66,1,STEP,4205415625251,4205415813008,187757,-1
67,1,STEP,4205415866117,4205416047602,181485,-1
68,1,STEP,4205416099734,4205416283989,184255,-1
69,1,STEP,4205416338154,4205416597787,259633,-1
70,1,STEP,4205416650770,4205416841795,191025,-1
71,1,STEP,4205416890044,4205417089958,199914,-1
72,1,STEP,4205417141088,4205417311689,170601,-1
73,1,STEP,4205417375203,4205417523013,147810,-1
74,1,STEP,4205417570963,4205417728281,157318,-1
75,1,STEP,4205417795221,4205417964817,169596,-1
76,1,STEP,4205418012628,4205418164596,151968,-1
77,1,STEP,4205418213445,4205418354558,141113,-1
78,1,STEP,4205418403100,4205418547272,144172,-1
79,1,STEP,4205418610572,4205418759840,149268,-1
80,1,STEP,4205418806397,4205418981549,175152,-1
81,1,STEP,4205419027349,4205419189029,161680,-1
82,1,STEP,4205419234092,4205419396385,162293,-1
83,1,STEP,4205419464683,4205419621341,156658,-1
84,1,STEP,4205419684719,4205419888812,204093,-1
85,1,STEP,4205419935190,4205420072926,137736,-1
86,1,STEP,4205420120637,4205420286232,165595,-1
87,1,STEP,4205420333660,4205420522456,188796,-1
88,1,STEP,4205420570317,4205420757489,187172,-1
89,1,STEP,4205420805931,4205420973193,167262,-1
90,1,STEP,4205421039356,4205421205891,166535,-1
91,1,STEP,4205421254545,4205421419015,164470,-1
92,1,STEP,4205421471109,4205421626869,155760,-1
93,1,STEP,4205421675685,4205421865503,189818,-1
94,1,STEP,4205421931932,4205422112670,180738,-1
95,1,STEP,4205422160922,4205422333150,172228,-1
96,1,STEP,4205422380521,4205422538625,158104,-1
97,1,STEP,4205422586721,4205422753774,167053,-1
98,1,STEP,4205422819044,4205422978031,158987,-1
99,1,STEP,4205423027349,4205423239201,211852,-1
100,1,STEP,4205423287064,4205423476149,189085,-1
101,1,STEP,4205423559373,4205423735215,175842,-1
102,1,STEP,4205423786614,4205423969671,183057,-1
103,1,STEP,4205424018924,4205424188714,169790,-1
104,1,STEP,4205424243054,4205424393219,150165,-1
105,1,STEP,4205424435270,4205424621930,186660,-1
106,1,STEP,4205424664969,4205424869835,204866,-1
107,1,STEP,4205424913319,4205425076756,163437,-1
108,1,STEP,4205425115351,4205425283302,167951,-1
109,1,STEP,4205425320637,4205425460039,139402,-1
110,1,STEP,4205425499728,4205425690007,190279,-1
111,1,STEP,4205425729556,4205425893308,163752,-1
112,1,STEP,4205425931345,4205426124668,193323,-1
113,1,STEP,4205426164949,4205426300518,135569,-1
114,1,STEP,4205426340009,4205426528692,188683,-1
115,1,STEP,4205426569129,4205426767561,198432,-1
116,1,STEP,4205426808030,4205426988805,180775,-1
117,1,STEP,4205427030336,4205427214677,184341,-1
118,1,STEP,4205427254058,4205427442850,188792,-1
119,1,STEP,4205427490098,4205427688362,198264,-1
120,1,STEP,4205427727763,4205427905809,178046,-1
121,1,STEP,4205427957819,4205428151291,193472,-1
122,1,STEP,4205428191867,4205428438658,246791,-1
123,1,STEP,4205428487531,4205428641359,153828,-1
124,1,STEP,4205428688860,4205428829234,140374,-1
125,1,STEP,4205428875445,4205429013923,138478,-1
126,1,STEP,4205429060855,4205429194961,134106,-1
127,1,STEP,4205429242701,4205429374870,132169,-1
128,1,STEP,4205429425879,4205429550123,124244,-1
129,1,STEP,4205429594975,4205429722668,127693,-1
130,1,STEP,4205429768801,4205429897530,128729,-1
131,1,STEP,4205429944165,4205430058706,114541,-1
132,1,STEP,4205430105242,4205430219465,114223,-1
133,1,STEP,4205430264512,4205430386475,121963,-1
134,1,STEP,4205430432918,4205430564124,131206,-1
135,1,STEP,4205430609538,4205430734364,124826,-1
136,1,STEP,4205430781238,4205430922905,141667,-1
137,1,STEP,4205430970404,4205431095236,124832,-1
138,1,STEP,4205431141392,4205431273041,131649,-1
139,1,STEP,4205431319597,4205431447188,127591,-1
140,1,STEP,4205431494592,4205431636162,141570,-1
141,1,STEP,4205431682550,4205431803576,121026,-1
142,1,STEP,4205431851055,4205431984244,133189,-1
143,1,STEP,4205432031980,4205432158676,126696,-1
144,1,STEP,4205432206928,4205432331928,125000,-1
145,1,STEP,4205432378890,4205432518494,139604,-1
146,1,STEP,4205432566066,4205432691772,125706,-1
147,1,STEP,4205432738856,4205432867756,128900,-1
148,1,STEP,4205432916108,4205433045810,129702,-1
149,1,STEP,4205433093526,4205433228129,134603,-1
150,1,STEP,4205433277285,4205433416005,138720,-1
151,1,STEP,4205433465032,4205433607156,142124,-1
152,1,STEP,4205433658388,4205433782781,124393,-1
153,1,STEP,4205433831068,4205433966398,135330,-1
154,1,STEP,4205434013143,4205434135839,122696,-1
155,1,STEP,4205434184021,4205434314445,130424,-1
156,1,STEP,4205434361883,4205434491580,129697,-1
157,1,STEP,4205434539850,4205434675009,135159,-1
158,1,STEP,4205434722454,4205434864389,141935,-1
159,1,STEP,4205434912125,4205435042575,130450,-1
160,1,STEP,4205435090907,4205435233962,143055,-1
161,1,STEP,4205435282463,4205435409107,126644,-1
162,1,STEP,4205435458267,4205435691047,232780,-1
163,1,STEP,4205435742209,4205435875761,133552,-1
164,1,STEP,4205435924217,4205436064954,140737,-1
165,1,STEP,4205436113114,4205436248339,135225,-1
166,1,STEP,4205436295804,4205436444977,149173,-1
167,1,STEP,4205436496882,4205436645103,148221,-1
168,1,STEP,4205436694287,4205436822153,127866,-1
169,1,STEP,4205436871403,4205436995684,124281,-1
170,1,STEP,4205437043376,4205437175632,132256,-1
171,1,STEP,4205437224449,4205437345997,121548,-1
172,1,STEP,4205437393321,4205437548367,155046,-1
173,1,STEP,4205437597364,4205437729363,131999,-1
174,1,STEP,4205437778247,4205437914799,136552,-1
175,1,STEP,4205437962989,4205438098219,135230,-1
176,1,STEP,4205438145476,4205438264053,118577,-1
177,1,STEP,4205438310837,4205438436853,126016,-1
178,1,STEP,4205438484569,4205438625866,141297,-1
179,1,STEP,4205438674308,4205438817739,143431,-1
180,1,STEP,4205438867228,4205439003252,136024,-1
181,1,STEP,4205439052570,4205439197566,144996,-1
182,1,STEP,4205439246501,4205439393898,147397,-1
183,1,STEP,4205439444280,4205439610627,166347,-1
184,1,STEP,4205439661735,4205439830235,168500,-1
185,1,STEP,4205439879577,4205440084863,205286,-1
186,1,STEP,4205440132630,4205440294896,162266,-1
187,1,STEP,4205440349295,4205440547546,198251,-1
188,1,STEP,4205440600649,4205440778882,178233,-1
189,1,STEP,4205440861046,4205441084874,223828,-1
190,1,STEP,4205441139681,4205441341941,202260,-1
191,1,STEP,4205441401861,4205441605711,203850,-1
192,1,STEP,4205441666374,4205441891636,225262,-1
193,1,STEP,4205441951967,4205442140558,188591,-1
194,1,STEP,4205442191400,4205442379183,187783,-1
195,1,STEP,4205442430398,4205442657878,227480,-1
196,1,STEP,4205442711488,4205442963687,252199,-1
197,1,STEP,4205443016704,4205443209164,192460,-1
198,1,STEP,4205443261307,4205443410545,149238,-1
199,1,STEP,4205443462915,4205443669429,206514,-1
200,1,STEP,4205443721339,4205443893693,172354,-1
201,1,STEP,4205443948227,4205444141600,193373,-1
202,1,STEP,4205444195906,4205444383364,187458,-1
203,1,STEP,4205444437984,4205444618566,180582,-1
204,1,STEP,4205444671121,4205444842240,171119,-1
205,1,STEP,4205444896414,4205445059917,163503,-1
206,1,STEP,4205445113143,4205445290226,177083,-1
207,1,STEP,4205445342537,4205445521551,179014,-1
208,1,STEP,4205445573441,4205445737968,164527,-1
209,1,STEP,4205445791683,4205445950977,159294,-1
210,1,STEP,4205446004771,4205446183378,178607,-1
211,1,STEP,4205446237663,4205446400364,162701,-1
212,1,STEP,4205446452503,4205446597486,144983,-1
213,1,STEP,4205446649113,4205446809340,160227,-1
214,1,STEP,4205446861376,4205447021895,160519,-1
215,1,STEP,4205447075910,4205447241700,165790,-1
216,1,STEP,4205447295572,4205447497020,201448,-1
217,1,STEP,4205447548892,4205447704667,155775,-1
218,1,STEP,4205447756916,4205447910256,153340,-1
219,1,STEP,4205447961361,4205448159430,198069,-1
220,1,STEP,4205448212380,4205448357979,145599,-1
221,1,STEP,4205448410411,4205448543193,132782,-1
222,1,STEP,4205448595166,4205448761551,166385,-1
223,1,STEP,4205448813293,4205449013055,199762,-1
224,1,STEP,4205449064649,4205449226259,161610,-1
225,1,STEP,4205449277939,4205449429485,151546,-1
226,1,STEP,4205449482723,4205449640295,157572,-1
227,1,STEP,4205449696153,4205449848388,152235,-1
228,1,STEP,4205449901241,4205450059074,157833,-1
229,1,STEP,4205450110854,4205450273515,162661,-1
230,1,STEP,4205450326204,4205450493847,167643,-1
231,1,STEP,4205450549395,4205450717529,168134,-1
232,1,STEP,4205450769693,4205450939394,169701,-1
233,1,STEP,4205450993674,4205451139241,145567,-1
234,1,STEP,4205451192197,4205451357516,165319,-1
235,1,STEP,4205451411800,4205451654344,242544,-1
236,1,STEP,4205451695679,4205451834168,138489,-1
237,1,STEP,4205451875265,4205452015615,140350,-1
238,1,STEP,4205452056371,4205452198007,141636,-1
239,1,STEP,4205452240140,4205452370786,130646,-1
240,1,STEP,4205452412026,4205452556925,144899,-1
241,1,STEP,4205452596287,4205452740184,143897,-1
242,1,STEP,4205452781136,4205452912338,131202,-1
243,1,STEP,4205452953263,4205453080310,127047,-1
244,1,STEP,4205453120776,4205453248486,127710,-1
245,1,STEP,4205453288645,4205453431605,142960,-1
246,1,STEP,4205453472118,4205453621560,149442,-1
247,1,STEP,4205453662065,4205453789124,127059,-1
248,1,STEP,4205453829537,4205453974214,144677,-1
249,1,STEP,4205454013753,4205454237272,223519,-1
250,1,STEP,4205454278012,4205454423007,144995,-1
251,1,STEP,4205454465698,4205454602008,136310,-1
252,1,STEP,4205454642179,4205454770195,128016,-1
253,1,STEP,4205454808873,4205454947833,138960,-1
254,1,STEP,4205454988552,4205455156804,168252,-1
255,1,STEP,4205455196403,4205455340944,144541,-1
256,1,STEP,4205455382958,4205455530233,147275,-1
257,1,STEP,4205455571016,4205455721743,150727,-1
258,1,STEP,4205455761511,4205455888386,126875,-1
259,1,STEP,4205455927586,4205456060448,132862,-1
260,1,STEP,4205456100084,4205456230061,129977,-1
261,1,STEP,4205456271018,4205456407339,136321,-1
262,1,STEP,4205456448278,4205456605843,157565,-1
263,1,STEP,4205456645886,4205456780659,134773,-1
264,1,STEP,4205456820108,4205456992225,172117,-1
265,1,STEP,4205457030450,4205457165989,135539,-1
266,1,STEP,4205457205630,4205457344905,139275,-1
267,1,STEP,4205457383833,4205457540878,157045,-1
268,1,STEP,4205457580063,4205457729863,149800,-1
269,1,STEP,4205457771647,4205457920245,148598,-1
270,1,STEP,4205457965426,4205458131397,165971,-1
271,1,STEP,4205458177626,4205458334551,156925,-1
272,1,STEP,4205458405774,4205458591303,185529,-1
273,1,STEP,4205458645840,4205458829277,183437,-1
274,1,STEP,4205458883726,4205459048954,165228,-1
275,1,STEP,4205459101214,4205459252398,151184,-1
276,1,STEP,4205459304418,4205459457700,153282,-1
277,1,STEP,4205459509844,4205459694811,184967,-1
278,1,STEP,4205459746988,4205459917773,170785,-1
279,1,STEP,4205459969161,4205460168513,199352,-1
280,1,STEP,4205460219801,4205460379166,159365,-1
281,1,STEP,4205460432191,4205460613307,181116,-1
282,1,STEP,4205460664167,4205460859559,195392,-1
283,1,STEP,4205460911930,4205461111256,199326,-1
284,1,STEP,4205461166317,4205461344703,178386,-1
285,1,STEP,4205461397400,4205461568730,171330,-1
286,1,STEP,4205461621185,4205461792506,171321,-1
287,1,STEP,4205461845248,4205462005694,160446,-1
288,1,STEP,4205462058109,4205462219055,160946,-1
289,1,STEP,4205462271082,4205462448041,176959,-1
290,1,STEP,4205462500994,4205462725402,224408,-1
291,1,STEP,4205462784089,4205462957816,173727,-1
292,1,STEP,4205463011081,4205463174017,162936,-1
293,1,STEP,4205463226701,4205463392345,165644,-1
294,1,STEP,4205463447933,4205463615680,167747,-1
295,1,STEP,4205463671404,4205463841714,170310,-1
296,1,STEP,4205463897069,4205464039244,142175,-1
297,1,STEP,4205464092600,4205464273108,180508,-1
298,1,STEP,4205464327075,4205464503558,176483,-1
299,1,STEP,4205464558266,4205464695085,136819,-1
300,1,STEP,4205464748035,4205464896307,148272,-1
301,1,STEP,4205464950880,4205465107080,156200,-1
302,1,STEP,4205465162030,4205465326810,164780,-1
303,1,STEP,4205465383659,4205465552504,168845,-1
304,1,STEP,4205465605199,4205465769084,163885,-1
305,1,STEP,4205465821933,4205465994943,173010,-1
306,1,STEP,4205466049334,4205466218779,169445,-1
307,1,STEP,4205466270649,4205466447525,176876,-1
308,1,STEP,4205466502031,4205466707277,205246,-1
309,1,STEP,4205466749370,4205466901733,152363,-1
310,1,STEP,4205466942425,4205467076306,133881,-1
311,1,STEP,4205467116667,4205467250917,134250,-1
312,1,STEP,4205467291698,4205467437244,145546,-1
313,1,STEP,4205467477890,4205467616313,138423,-1
314,1,STEP,4205467656378,4205467796697,140319,-1
315,1,STEP,4205467835291,4205467981068,145777,-1
316,1,STEP,4205468021085,4205468160655,139570,-1
317,1,STEP,4205468200199,4205468328104,127905,-1
318,1,STEP,4205468367515,4205468487745,120230,-1
319,1,STEP,4205468526895,4205468677676,150781,-1
320,1,STEP,4205468717027,4205468849129,132102,-1
321,1,STEP,4205468888900,4205469024052,135152,-1
322,1,STEP,4205469064472,4205469191227,126755,-1
323,1,STEP,4205469231396,4205469371981,140585,-1
324,1,STEP,4205469413377,4205469568652,155275,-1
325,1,STEP,4205469608887,4205469750154,141267,-1
326,1,STEP,4205469791094,4205469939373,148279,-1
327,1,STEP,4205469980337,4205470136889,156552,-1
328,1,STEP,4205470177863,4205470308739,130876,-1
329,1,STEP,4205470348283,4205470477794,129511,-1
330,1,STEP,4205470518130,4205470684283,166153,-1
331,1,STEP,4205470724498,4205470855019,130521,-1
332,1,STEP,4205470895025,4205471030014,134989,-1
333,1,STEP,4205471070894,4205471208884,137990,-1
334,1,STEP,4205471249857,4205471404418,154561,-1
335,1,STEP,4205471448298,4205471603034,154736,-1
336,1,STEP,4205471642743,4205471792357,149614,-1
337,1,STEP,4205471831518,4205471992120,160602,-1
338,1,STEP,4205472031658,4205472171206,139548,-1
339,1,STEP,4205472212937,4205472350669,137732,-1
340,1,STEP,4205472391048,4205472517356,126308,-1
341,1,STEP,4205472557055,4205472700802,143747,-1
342,1,STEP,4205472740535,4205472876905,136370,-1
343,1,STEP,4205472916422,4205473065816,149394,-1
344,1,STEP,4205473106190,4205473257212,151022,-1
345,1,STEP,4205473297055,4205473468756,171701,-1
346,1,STEP,4205473534688,4205473685733,151045,-1
347,1,STEP,4205473749829,4205473912771,162942,-1
348,1,STEP,4205473956276,4205474146024,189748,-1
349,1,STEP,4205474195286,4205474398126,202840,-1
350,1,STEP,4205474454149,4205474603346,149197,-1
351,1,STEP,4205474654801,4205474801841,147040,-1
352,1,STEP,4205474855417,4205475024653,169236,-1
353,1,STEP,4205475079462,4205475257368,177906,-1
354,1,STEP,4205475305123,4205475464118,158995,-1
355,1,STEP,4205475513325,4205475658080,144755,-1
356,1,STEP,4205475710817,4205475855055,144238,-1
357,1,STEP,4205475903169,4205476048616,145447,-1
358,1,STEP,4205476097242,4205476276088,178846,-1
359,1,STEP,4205476324976,4205476477925,152949,-1
360,1,STEP,4205476526374,4205476668707,142333,-1
361,1,STEP,4205476717370,4205476850712,133342,-1
362,1,STEP,4205476899302,4205477031870,132568,-1
363,1,STEP,4205477081005,4205477226848,145843,-1
364,1,STEP,4205477274821,4205477408949,134128,-1
365,1,STEP,4205477458196,4205477594277,136081,-1
366,1,STEP,4205477643100,4205477788855,145755,-1
367,1,STEP,4205477837248,4205477954952,117704,-1
368,1,STEP,4205478003218,4205478141931,138713,-1
369,1,STEP,4205478209946,4205478412518,202572,-1
370,1,STEP,4205478468405,4205478659835,191430,-1
371,1,STEP,4205478714834,4205478862665,147831,-1
372,1,STEP,4205478918492,4205479116882,198390,-1
373,1,STEP,4205479170627,4205479345797,175170,-1
374,1,STEP,4205479399095,4205479549831,150736,-1
375,1,STEP,4205479605255,4205479745990,140735,-1
376,1,STEP,4205479801103,4205479973677,172574,-1
377,1,STEP,4205480029448,4205480179718,150270,-1
378,1,STEP,4205480232788,4205480429357,196569,-1
379,1,STEP,4205480489619,4205480672641,183022,-1
380,1,STEP,4205480724772,4205480892878,168106,-1
381,1,STEP,4205480948184,4205481076801,128617,-1
382,1,STEP,4205481130301,4205481279112,148811,-1
383,1,STEP,4205481333992,4205481507926,173934,-1
384,1,STEP,4205481563785,4205481727691,163906,-1
385,1,STEP,4205481781835,4205481939069,157234,-1
386,1,STEP,4205481994631,4205482173375,178744,-1
387,1,STEP,4205482226539,4205482397996,171457,-1
388,1,STEP,4205482454858,4205482647296,192438,-1
389,1,STEP,4205482703183,4205482864142,160959,-1
390,1,STEP,4205482919881,4205483101734,181853,-1
391,1,STEP,4205483155991,4205483304698,148707,-1
392,1,STEP,4205483358714,4205483520177,161463,-1
393,1,STEP,4205483575087,4205483748355,173268,-1
394,1,STEP,4205483803175,4205483967636,164461,-1
395,1,STEP,4205484021847,4205484210935,189088,-1
396,1,STEP,4205484263878,4205484421777,157899,-1
397,1,STEP,4205484474809,4205484669947,195138,-1
398,1,STEP,4205484726016,4205484902731,176715,-1
399,1,STEP,4205484960453,4205485135631,175178,-1
400,1,STEP,4205485191711,4205485356571,164860,-1
401,1,STEP,4205485411222,4205485584944,173722,-1
402,1,STEP,4205485639484,4205485816052,176568,-1
403,1,STEP,4205485870711,4205486046193,175482,-1
404,1,STEP,4205486100309,4205486276055,175746,-1
405,1,STEP,4205486329113,4205486486696,157583,-1
406,1,STEP,4205486540560,4205486685384,144824,-1
407,1,STEP,4205486740555,4205486909505,168950,-1
408,1,STEP,4205486963768,4205487165992,202224,-1
409,1,STEP,4205487221332,4205487406478,185146,-1
410,1,STEP,4205487461623,4205487632122,170499,-1
411,1,STEP,4205487685912,4205487893500,207588,-1
412,1,STEP,4205487949202,4205488108874,159672,-1
413,1,STEP,4205488164729,4205488321236,156507,-1
414,1,STEP,4205488375289,4205488546059,170770,-1
415,1,STEP,4205488612344,4205488758115,145771,-1
416,1,STEP,4205488813268,4205488995513,182245,-1
417,1,STEP,4205489049421,4205489226551,177130,-1
418,1,STEP,4205489284279,4205489448359,164080,-1
