Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
0,1,FirstEvaluation,4201973663464,4202032224879,58561415,-1
0,1,STEP,4202032326022,4202033863014,1536992,-1
1,1,STEP,4202033909594,4202035401274,1491680,-1
2,1,STEP,4202035444113,4202036034021,589908,-1
3,1,STEP,4202036069095,4202036442735,373640,-1
4,1,STEP,4202036488032,4202036983620,495588,-1
5,1,STEP,4202037032739,4202037586138,553399,-1
6,1,STEP,4202037621884,4202037955655,333771,-1
7,1,STEP,4202037990771,4202038322181,331410,-1
8,1,STEP,4202038359167,4202038695587,336420,-1
9,1,STEP,4202038730781,4202039020541,289760,-1
10,1,STEP,4202039067501,4202039384852,317351,-1
11,1,STEP,4202039433026,4202039754327,321301,-1
12,1,STEP,4202039803695,4202040103854,300159,-1
13,1,STEP,4202040140192,4202040375637,235445,-1
14,1,STEP,4202040428278,4202040805516,377238,-1
15,1,STEP,4202040877707,4202041126574,248867,-1
16,1,STEP,4202041163627,4202041482696,319069,-1
17,1,STEP,4202041531856,4202041761033,229177,-1
18,1,STEP,4202041800900,4202042122601,321701,-1
19,1,STEP,4202042160817,4202042475984,315167,-1
20,1,STEP,4202042513504,4202042660184,146680,-1
21,1,STEP,4202042703046,4202042901010,197964,-1
22,1,STEP,4202042938138,4202043116602,178464,-1
23,1,STEP,4202043154140,4202043320756,166616,-1
24,1,STEP,4202043359110,4202043532746,173636,-1
25,1,STEP,4202043572656,4202043789530,216874,-1
26,1,STEP,4202043826411,4202044021437,195026,-1
27,1,STEP,4202044059018,4202044221742,162724,-1
28,1,STEP,4202044259379,4202044409124,149745,-1
29,1,STEP,4202044447686,4202044605057,157371,-1
30,1,STEP,4202044644938,4202044815134,170196,-1
31,1,STEP,4202044854179,4202045009289,155110,-1
32,1,STEP,4202045049328,4202045168591,119263,-1
33,1,STEP,4202045205710,4202045386423,180713,-1
34,1,STEP,4202045424305,4202045599779,175474,-1
35,1,STEP,4202045638522,4202045786360,147838,-1
36,1,STEP,4202045824762,4202045992671,167909,-1
37,1,STEP,4202046031947,4202046191272,159325,-1
38,1,STEP,4202046230483,4202046376887,146404,-1
39,1,STEP,4202046416100,4202046580849,164749,-1
40,1,STEP,4202046619997,4202046791370,171373,-1
41,1,STEP,4202046842831,4202046999800,156969,-1
42,1,STEP,4202047039358,4202047220584,181226,-1
43,1,STEP,4202047259630,4202047450442,190812,-1
44,1,STEP,4202047489409,4202047681861,192452,-1
45,1,STEP,4202047719986,4202047921293,201307,-1
46,1,STEP,4202047959840,4202048175787,215947,-1
47,1,STEP,4202048214051,4202048373886,159835,-1
48,1,STEP,4202048413176,4202048591785,178609,-1
49,1,STEP,4202048630614,4202048777304,146690,-1
50,1,STEP,4202048817693,4202048976770,159077,-1
51,1,STEP,4202049016071,4202049214021,197950,-1
52,1,STEP,4202049252589,4202049446178,193589,-1
53,1,STEP,4202049485262,4202049655242,169980,-1
54,1,STEP,4202049694650,4202049849870,155220,-1
55,1,STEP,4202049889666,4202050073239,183573,-1
56,1,STEP,4202050113632,4202050300506,186874,-1
57,1,STEP,4202050339456,4202050568259,228803,-1
58,1,STEP,4202050608534,4202050799298,190764,-1
59,1,STEP,4202050840482,4202050985376,144894,-1
